#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-12 14:09:01.251

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.001829629456405969,0.6948407104559713,0.6948383015947063,-0.004055318891537357,0.009078868620749758,0.008122822423318965
0.1,0.001711280880996869,0.6948708189970481,0.6948687117804191,-0.00326083086813638,0.008753743451778024,0.008123731068231697
0.2,0.001949771192048541,0.6948291333071566,0.6948263976596435,-0.003287047195530446,0.00878082721245872,0.008142373564840478
0.3,0.002311092979092992,0.6947731044115548,0.6947692605915387,-0.003449677294280314,0.008803803910387677,0.00809979566766259
0.4,0.002547341839852849,0.6947956594606534,0.6947909897623257,-0.003562096460902517,0.008825055591441179,0.008074222872527884
0.5,0.002207986265668405,0.694873777132877,0.6948702691463802,-0.003777603558972691,0.008994971925519037,0.008163285569678031
0.6000000000000001,0.001964116473916322,0.694892953269912,0.6948901774745808,-0.003253721355622697,0.008744484618262121,0.008116606962209384
0.7,0.001879389652884791,0.6948556871977015,0.6948531455822327,-0.003169295894523029,0.008701097147100673,0.00810337306905241
0.8,0.001501929423739092,0.6949143377998899,0.694912714726004,-0.00310531028190014,0.008691658601442161,0.008118003282651914
0.8999999999999999,0.001590690855295927,0.6948399736755141,0.6948381528960522,-0.003559430393709876,0.008886418218142289,0.008142412665793203
1,0.001457996998019044,0.6948713241387358,0.6948697945335344,-0.003294601052576222,0.008722163387032449,0.008075997650720913
1.1,0.002017911280920454,0.6947638347310738,0.6947609042572082,-0.003112419794413804,0.008721954200799163,0.008147719196448458
1.2,0.002189606373275326,0.694969873742727,0.6949664243932314,-0.003578537208590327,0.008884365451749702,0.008131790757697564
1.3,0.001728764193273206,0.694777977782802,0.6947758270020068,-0.003650965367323197,0.008882425627626797,0.008097403097100045
1.4,0.001916597727729327,0.6948186382583279,0.6948159948679282,-0.003656297501708454,0.008937984285382833,0.0081559212640112
1.5,0.001483549531346011,0.6947372834423799,0.6947356994466922,-0.003534547099912083,0.008842756900821409,0.008105635472036068
1.6,0.001553034490393023,0.6949288688731371,0.6949271335018964,-0.003555875637453049,0.008915848065678859,0.008176068442793082
1.7,0.001717108651755649,0.6947816251185719,0.6947795032528565,-0.003119529306927452,0.008687035988161717,0.008107597126327783
1.8,0.002314231009501573,0.6947879358903014,0.6947840817070777,-0.003263496935328974,0.008786024757765113,0.008157439475543518
1.9,0.002139397886738128,0.6947351297903196,0.694731835704584,-0.002911131721370937,0.008675310299336009,0.008172289819297705
2,0.002399406120591465,0.6949075367019034,0.6949033943041091,-0.002935570670636625,0.008668182563456795,0.008155967986150738
2.1,0.00215957093936468,0.6947172484305515,0.6947138918434527,-0.003958896128070894,0.009019056264454621,0.008103734777776249
2.2,0.001761041077475694,0.6948707246880979,0.6948684931430482,-0.004332589879569903,0.009215770899004525,0.008133824327976713
2.3,0.00164000276171638,0.6947501802250945,0.6947482445560692,-0.004091310798637718,0.009059771778450082,0.00808335577755598
2.4,0.001875803332417854,0.6947963098139608,0.6947937776728846,-0.003962895228859831,0.008999226165806317,0.008079698817927023
2.5,0.001578138733661621,0.694876985953736,0.6948751938918888,-0.004180624049590516,0.009126039744364116,0.008112150391338791
2.6,0.001256714761811899,0.6948178473609198,0.6948167108520581,-0.004348586282725602,0.009217734076583477,0.008127510002965114
2.7,0.001361166345411598,0.6948023830794879,0.6948010497682863,-0.004321481266267325,0.009206704982508753,0.008129465929582897
2.8,0.001660624104401295,0.6947609438488123,0.6947589592263436,-0.004306817896707873,0.00919815037700974,0.008127563593271813
2.9,0.001156297788737506,0.6947485800159651,0.6947476177790183,-0.004125080983077594,0.009134339601672845,0.008149838454947388
3,0.001463824768777834,0.6948261474166967,0.6948246054588064,-0.00443478912195369,0.009234214835925342,0.008099590673596987
3.1,0.001986530976834698,0.6949584570604416,0.694955617816354,-0.004349474971789855,0.009234565750494736,0.008146120062335187
3.2,0.002036739463371902,0.6947634879218776,0.69476050250553,-0.004960004358899949,0.009544993618754336,0.008155075716494082
3.3,0.00220260678496799,0.6948294783022962,0.6948259871659901,-0.004754717185068174,0.009439107412872447,0.008154104073517639
3.4,0.001691556118428689,0.6949212079474012,0.6949191491770679,-0.004636521539528631,0.00933618164335287,0.008103515020728093
3.5,0.001865940951133765,0.6947731929040933,0.694770687236096,-0.004232612359846612,0.009191225332306884,0.008158652812842839
3.6,0.00154765500969261,0.6948668567055611,0.6948651331818497,-0.00370606408930404,0.008990055179033835,0.008190615427917597
3.700000000000001,0.001722488132456071,0.694912176045147,0.6949100412646487,-0.004440121256338914,0.009318095705405134,0.008192205490836576
3.8,0.001726971033039746,0.6949887255894733,0.6949865799190174,-0.004230390637186098,0.009258112657817239,0.008235074076269191
3.9,0.001512240095081554,0.6948425068572669,0.6948408612521175,-0.004049986757152118,0.009156380355510994,0.008211997837413139
4,0.001943046841173029,0.6949156147644566,0.6949128982918925,-0.003662518325157883,0.00896618319615026,0.008184033273686437
4.1,0.001896424675102774,0.6948922129825794,0.6948896252191994,-0.003858029919283416,0.009021982882190235,0.008155475477766147
4.2,0.002076637278566635,0.6948797633603725,0.6948766603544703,-0.003842922205191901,0.009098536827378214,0.008247140190635381
4.300000000000001,0.001490722172279902,0.6948794511505757,0.6948778521285106,-0.003844699583320307,0.00902948153739822,0.008170056422585552
4.4,0.00152703366700769,0.6947356001393498,0.6947339219220304,-0.004030435597739545,0.009123956238310289,0.00818548510053441
4.5,0.001582621634245304,0.694819992278208,0.6948181898728988,-0.003649632333726882,0.008975081129743771,0.008199528347051385
4.6,0.001981151496134285,0.6947767513732219,0.6947739267470217,-0.003621194283672265,0.008939267215209218,0.008172970714789826
4.7,0.00246485646911316,0.6948616686113553,0.694857296851628,-0.003755830676899612,0.008971789886113926,0.008147806434067657
4.800000000000001,0.002290023346349721,0.6949090354079958,0.6949052620931443,-0.003713617946349791,0.009019797779104758,0.008219841465897763
4.9,0.001866837531250497,0.6947947041699456,0.6947921961710793,-0.003540323578829432,0.008919533302578145,0.008186829868330374
5,0.001802283762845531,0.6947633382872322,0.6947610006334975,-0.003584313687507674,0.008902655461933369,0.00814923123143734
5.1,0.002118776544053211,0.6947811512321426,0.6947779205569348,-0.003875803700567546,0.00905851888821628,0.008187484969319528
5.2,0.001763730817825905,0.6948972785392451,0.6948950402577729,-0.003438124336445649,0.008874594609010538,0.008181548173873796
5.300000000000001,0.002286885315941142,0.6948908826121907,0.6948871195331667,-0.003955341371814064,0.009111826643287168,0.00820857231251159
5.4,0.002316920749851781,0.6948352509520402,0.6948313880675134,-0.004429012643036328,0.009303393980258113,0.008181502707921279
5.5,0.002581860174347163,0.6947477519012871,0.6947429544586494,-0.004392132046871769,0.009293316940191195,0.008189927706254914
5.6,0.002372508717089394,0.6947469178843338,0.6947428669026913,-0.004064650126711517,0.009160031143520887,0.008208823904658588
5.7,0.002709622840981991,0.6947656586269165,0.6947603747705775,-0.004192621351957319,0.009223641731297829,0.008215685789174665
5.800000000000001,0.00241644114280944,0.6949201446667339,0.6949159433167718,-0.004144632142490137,0.009180479574316303,0.008191656097387777
5.9,0.003285227275926271,0.6947796071950064,0.6947718401430734,-0.004304151829515268,0.009234122710022438,0.00816965722978804
6,0.003281192665400955,0.6949606113647488,0.6949528653967497,-0.003888245347466445,0.009058723390358776,0.00818181016529578
6.1,0.003161499219816742,0.6947986953150005,0.6947915024912966,-0.003641634132149023,0.008976866266714892,0.00820503679565493
6.2,0.002551824740436515,0.6949448555957853,0.6949401704532143,-0.003841144827063467,0.009046475398495808,0.008190502033032749
6.300000000000001,0.002853075659659693,0.6947685310555061,0.6947626729353751,-0.004183734461315236,0.009169453889366096,0.008159365820112344
6.4,0.00298263148652798,0.6947968125661618,0.6947904105998517,-0.003904241750622176,0.009073386079679467,0.008190435354949947
6.5,0.00279883256259718,0.6948585543186749,0.6948529175632238,-0.003918905120181586,0.009065837312035568,0.008175058949469979
6.6,0.002484581231681343,0.6947388551102562,0.6947344123159657,-0.004081090874399345,0.009160506482318398,0.00820119358919701
6.7,0.002405682181408608,0.6948072212149644,0.6948030565172451,-0.004227280225461384,0.009245081562210258,0.008222021344374046
6.800000000000001,0.002611895608257807,0.6948091562941431,0.6948042470160346,-0.004267271233350692,0.009228002216636989,0.008182079266987779
6.900000000000001,0.002332162611836283,0.6948818854309461,0.694877971817804,-0.004631633749675497,0.009430889431049862,0.008215208108718312
7,0.002477408590747474,0.6947771006281322,0.6947726836915185,-0.004779600478865964,0.009490935723168859,0.008199590243649165
7.100000000000001,0.00162565747984862,0.6947514483954628,0.694749546444874,-0.004671624757564839,0.009442624589900259,0.008206039316887029
7.199999999999999,0.001509102064672977,0.6949473212910727,0.694945682755563,-0.00448722177674189,0.009348691250918795,0.008201394322390388
7.300000000000001,0.002263574232906,0.6946987291832146,0.6946950414105976,-0.004940453199487386,0.009520352160235094,0.008138121861864819
7.400000000000001,0.001904493896153389,0.6947639815792102,0.6947613712655576,-0.00502487866058706,0.009571689108685213,0.008146645127885403
7.5,0.001757006466950378,0.694876328713921,0.6948741074001958,-0.005115080600604048,0.009629400603818498,0.00815851128810495
7.600000000000001,0.002206193105434945,0.6948233758990527,0.6948198733540506,-0.005134631760016603,0.009693223825756141,0.00822156583779699
7.699999999999999,0.002025083921854334,0.6949097780693155,0.6949068273455467,-0.00518884179293323,0.009734789383145885,0.00823662826538338
7.800000000000001,0.002282402415357465,0.6948299554500335,0.6948262067811661,-0.00476404842024233,0.009434926948371551,0.008143812938095402
7.900000000000001,0.001791076511386335,0.694984179863519,0.6949818719258098,-0.004896018746277066,0.009509384482256595,0.008152140434725246
8,0.002291816506583184,0.6948523616273359,0.6948485820926668,-0.004331256845973572,0.009271324646993729,0.008197418791555996
8.100000000000001,0.002446028286661722,0.6948958781351692,0.6948915731212113,-0.004296153627937413,0.009247408918132366,0.00818887267603507
8.199999999999999,0.002609654157965963,0.6947773178400021,0.694772416759707,-0.004248608763002338,0.009221301094481779,0.008184235911435637
