#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-12 14:23:37.565

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
8.199999999999999,0.003243088010439707,1.594477447001735,1.594474148858278,-0.001878919373294576,0.006440282779416726,0.006160105864959772
8.300000000000001,0.002696622429289406,1.594467473264613,1.59446519294913,-0.002433905693891842,0.006592187765003303,0.006126421680092011
8.4,0.003795381362348888,1.594432084670253,1.594427567406638,-0.002030440858741875,0.006467166975912273,0.006140159494140421
8.5,0.003858141970520386,1.594359701185148,1.594355033078805,-0.002028219136081368,0.006427648827396025,0.006099261970465094
8.600000000000001,0.003044943804641138,1.594277774516204,1.594274866713258,-0.002281051174848224,0.006562978096821585,0.006153818898625764
8.699999999999999,0.002808694943881337,1.59428243592323,1.59427996184046,-0.001893582742853991,0.00639483374067271,0.00610804739395578
8.800000000000001,0.003739345105052918,1.594386649929775,1.594382264945421,-0.00264052590131994,0.006730327820004386,0.006190713652656219
8.9,0.002715450611740832,1.594258045283644,1.59425573271028,-0.002211289083307991,0.006540682129796045,0.006155544111862012
9,0.002391336899540878,1.594423057455209,1.59442126417477,-0.001861145592010454,0.006432691812148924,0.006157569409712749
9.100000000000001,0.002978596876002726,1.594263177288015,1.594260394796638,-0.00175139249258091,0.006380739896185147,0.006135671598097564
9.199999999999999,0.002787177021079657,1.594364260386714,1.594361824192591,-0.001283053355743819,0.006256209903062535,0.006123229249137489
9.300000000000001,0.003224708118046654,1.59407431815337,1.594071056463201,-0.001822931962249534,0.006379303884153185,0.006113300017779605
9.4,0.004145047607875774,1.594327395113505,1.594322006807207,-0.001611423964968299,0.006365732205155266,0.006158397463048146
9.5,0.004418056253421778,1.594522366111939,1.594516245389225,-0.001560324343776394,0.006301865628160454,0.006105644792944551
9.600000000000001,0.003545235509779658,1.594365612684316,1.594361671082014,-0.001686073846361668,0.006334880470788569,0.00610637908778998
9.699999999999999,0.003078565559018805,1.594511203417572,1.594508231480245,-0.001800714735644382,0.006389625111097066,0.006130639077714236
9.800000000000001,0.004079148969295752,1.594475242918926,1.5944700250632,-0.001670521787738046,0.00637872570195511,0.006156094422397689
9.9,0.003533131678203683,1.594179666736496,1.594175751545808,-0.0015625460664369,0.006311233465733514,0.006114745918618301
10,0.003445266826763641,1.594268275813526,1.594264553141018,-0.001641195048619219,0.006328232380366706,0.00611171038845174
10.1,0.003693619519099412,1.594389346394576,1.594385068003146,-0.001752281181645107,0.006374402162867559,0.00612882644512173
10.2,0.003914626517874753,1.594464674446242,1.594459868970111,-0.002051769396282857,0.006449447835058305,0.006114378114053563
10.3,0.004466023289667158,1.594220825796098,1.59421457026273,-0.001568322545354225,0.006353268895735157,0.006156654128278359
10.4,0.003769380538963569,1.594269636344127,1.594265180306971,-0.001590539771959424,0.006357915790774543,0.006155751492417326
10.5,0.004294776487370612,1.594301022136818,1.594295237426687,-0.001477231916273038,0.00629404014608187,0.006118229092313858
10.6,0.00370751651090875,1.594192243607451,1.594187932428132,-0.001570099923482675,0.006326997635011953,0.006129085193055018
10.7,0.004388469109569517,1.594472346266522,1.594466307059376,-0.001527887192932842,0.006329555305276915,0.006142379920538499
10.8,0.003896246625481685,1.594128090529284,1.594123329067355,-0.001427909673209575,0.006362264607316744,0.006199958459431195
10.9,0.003508027434935163,1.594485661048897,1.594481802039171,-0.001369256194971875,0.006288445443371976,0.006137563324870688
11,0.003729482723768831,1.594137033208662,1.594132670641287,-0.00156343475550112,0.006354908949770197,0.006159589233476536
11.1,0.004034319963458916,1.594540901188656,1.594535797599399,-0.001888694953000855,0.006425728596648103,0.006141890537309343
11.2,0.004089459640638216,1.594110043971498,1.594104798503121,-0.00226683214982093,0.006517432340589875,0.006110515225306781
11.3,0.003182120562501622,1.594524215704169,1.594521040493272,-0.002314377014755988,0.006547900043401301,0.006125247261290418
11.4,0.003993525568147455,1.594257995382191,1.594252993597187,-0.001799381702048068,0.006423074163989163,0.006165882516431776
11.5,0.003210811126237252,1.594345497318215,1.594342264230228,-0.002022442657164014,0.006454876979794211,0.006129858279174505
11.6,0.003051668155516663,1.594432756001605,1.594429835625369,-0.00192557554916548,0.006427724578780433,0.006132520041965954
11.7,0.003002804539154572,1.594515777548684,1.594512950093715,-0.001583430259445777,0.006333935966557944,0.006132821001947598
11.8,0.004208704796164029,1.594469873469316,1.594464318887443,-0.00129194024638588,0.006266311426500208,0.006131684050377719
11.9,0.003007287439738247,1.594514691198536,1.594511855293097,-0.001645638493940227,0.006309816227625292,0.006091441108117702
12,0.003486061222075097,1.594393507351263,1.594389696297941,-0.001996226329769915,0.00644765475338726,0.006130850859318995
12.1,0.004201532155230135,1.594142948172574,1.59413741137203,-0.0020442155392371,0.006467332265644762,0.006135761522695501
12.2,0.00386890093192126,1.594173614388551,1.594168919662609,-0.001903802667092373,0.006449641345478332,0.006162256801698412
12.3,0.004009664010248689,1.594143113546473,1.594138070890405,-0.002406356332901403,0.006615621516780796,0.006162458701881923
12.4,0.004160737759918647,1.594499236105437,1.59449380751451,-0.002397025097727247,0.006616694980778214,0.006167245993919768
12.5,0.002909111916955697,1.594494237896345,1.594491584095864,-0.002128196655804643,0.006515044640091726,0.006157644489300391
12.6,0.003382506218592091,1.594230560994209,1.594226972629558,-0.002386360828956764,0.006607124091869353,0.006161117655051086
12.7,0.003810174934275041,1.594332841121424,1.594328288291118,-0.002716064471777534,0.006701881443948121,0.006126843287851099
12.8,0.003355160525031679,1.594113359057249,1.594109828218452,-0.002802267311005599,0.006753572299202234,0.006144756847770431
12.9,0.002709174550923645,1.594504529563771,1.594502228023733,-0.002805822067262434,0.006715635515799549,0.006101403355616895
13,0.00334753959403943,1.594137391559906,1.594133876795821,-0.002828483638399698,0.006767641430281374,0.006148223388603025
13.1,0.003268192253708336,1.594189348692834,1.594185998685567,-0.002457011609561209,0.006596423709833443,0.006121756260268368
13.2,0.003906557296824142,1.594499838918704,1.594495053338788,-0.002777828361739912,0.006726987432210598,0.006126665447519922
13.3,0.00260965415796606,1.594452422053168,1.594450286429905,-0.002507222541688906,0.006568186443988436,0.006070824350073184
13.4,0.003624134560052418,1.594369382619236,1.59436526363388,-0.001938461540596471,0.006430404071901007,0.006131269312593389
13.5,0.00413249548624151,1.594370554900966,1.594365199324256,-0.001988672472724144,0.006488019824624181,0.00617572530484855
13.6,0.003818244155325654,1.594333423787409,1.594328851654277,-0.001881141095955114,0.006414999587516629,0.006132986864892978
13.7,0.002758934747402529,1.594169365403246,1.594166978038768,-0.00207443096742013,0.006450893393461381,0.006108253574894782
13.8,0.002733382214075551,1.59448830591321,1.594485963035003,-0.001978008203953675,0.006450736357767333,0.006139990480653267
13.9,0.003312124679428392,1.594377322415528,1.594373882144035,-0.00198867247272414,0.006441985823036789,0.006127345521548254
14,0.002536134588393723,1.594397126959117,1.594395109901194,-0.002350813266388489,0.006584707320311166,0.006150776168967112
14.1,0.003001907959037824,1.594325771958048,1.59432294585452,-0.002243726234151537,0.006516620792578323,0.006118172859640798
14.2,0.003890867144781258,1.594410092432192,1.594405344949176,-0.002220175973950069,0.006492556485531376,0.006101156313561547
14.3,0.003654618284021389,1.594147618157155,1.594143429005472,-0.002220175973950066,0.006569084484445214,0.006182531003438298
14.4,0.003452439467697507,1.594148781973212,1.594145043504011,-0.00267074132950298,0.006699581201607544,0.006144227292981392
14.5,0.003439439056004857,1.594143931031701,1.594140220653189,-0.002520108533119897,0.006641566822742016,0.006144872890650029
14.6,0.003718275472309621,1.594123715664946,1.594119379241384,-0.002268609527949317,0.006571562413306942,0.006167563810913227
14.7,0.004173289881552954,1.594507393847323,1.594501932480899,-0.001822487617717451,0.006403722996422982,0.006138909275936743
14.8,0.003091117680653042,1.594279164163775,1.594276167506202,-0.002568986431651298,0.006634152181204167,0.00611655817248313
14.9,0.003327814831471282,1.594095626795359,1.594092153238495,-0.002063766698649626,0.00648013154416142,0.006142716975669872
15,0.003859935130753859,1.594449791610702,1.594445119428138,-0.001952680565623778,0.006462311114422387,0.006160235673107342
15.1,0.003412541652502763,1.594149279542581,1.594145626981926,-0.001962011800797948,0.006490933101264975,0.006187303307469831
15.2,0.002787177021079657,1.5943785325417,1.594376096369392,-0.002102424672942626,0.006494082075994461,0.006144339875394012
15.3,0.003437197605713011,1.594505550120699,1.594501845417043,-0.001574987713335817,0.006315882045830097,0.006116353465888053
15.4,0.003456025788164463,1.594151820679923,1.594148074446932,-0.001552326142198515,0.006313637077618787,0.006119828159036095
15.5,0.002897456375438117,1.594475108114115,1.594472475504698,-0.001785162677020739,0.00640209719529772,0.006148173933340892
15.6,0.003145809067773875,1.594176088262421,1.594172984425775,-0.002033995614998704,0.00646792761924499,0.006139784159557949
15.7,0.003808830064099953,1.594355566734722,1.594351017182712,-0.002093982126832683,0.006486705922072032,0.00613942933601748
15.8,0.003953627752952742,1.594225933410101,1.594221030969333,-0.001917133003055479,0.00641523165248742,0.00612207466498677
15.9,0.00329329649697698,1.594121517534543,1.594118115719423,-0.001901580944431872,0.006443487775332764,0.006156502629142247
16,0.003667170405655725,1.594142821295318,1.594138603305443,-0.001391029077044963,0.006244762191389047,0.006087864398442229
16.1,0.003670756726122633,1.594495291132504,1.594491065822823,-0.001715844930012601,0.006324876072605847,0.00608768704106675
16.2,0.002886697414037319,1.594273200769709,1.594270587344107,-0.00181093465988274,0.006333848491328996,0.006069444156489979
16.3,0.003136394976548201,1.594196188687038,1.594193103438484,-0.001995781985237799,0.006404739350944023,0.00608584755156859
16.4,0.003677481076998169,1.594245351402588,1.59424110993341,-0.002178407587932338,0.006502143660658196,0.006126370260168446
16.5,0.004178669362253376,1.594092695133555,1.59408721825392,-0.002245947956812063,0.00657063574830098,0.006174866145281304
16.6,0.003633996941336477,1.594159610626835,1.594155468647945,-0.001823376306781671,0.00644350948908,0.006180138621401078
16.7,0.00427146540433554,1.594461249423281,1.594455527914076,-0.00145590337873206,0.006322692717425978,0.006152787055537397
16.8,0.003852314199761511,1.594137301559017,1.594132646895224,-0.001488784874107721,0.006312550200931299,0.006134477128322063
16.9,0.003614272178768256,1.594155308366256,1.594151211218351,-0.001510557756180813,0.006310180765572079,0.006126711724851951
17,0.003527752197503291,1.594088867598638,1.594084964098951,-0.001286608112000662,0.006262164095575311,0.006128567428530722
17.1,0.004149530508459447,1.594310712210483,1.594305312186366,-0.001494117008492955,0.00630872159471154,0.006129239963038907
17.2,0.002768348838628265,1.594293316276618,1.594290912778786,-0.001166190743800628,0.006225143531452888,0.006114933453134496
17.3,0.002988907547345215,1.594198418395362,1.594195616493144,-0.001547882696877489,0.006296436100307474,0.006103209542688554
17.4,0.003514751785810623,1.594352011208001,1.594348137065073,-0.001082653971765165,0.006231901595042154,0.00613713759563131
17.5,0.003251605521548755,1.594105303676616,1.594101987412177,-0.001359480615265645,0.006226379600359502,0.00607615136286853
17.6,0.003571684623223373,1.59419787366277,1.594193872607671,-0.00157232164614319,0.006302543213358503,0.006103265977927385
17.7,0.00346185355892323,1.594174181142028,1.594170422316824,-0.001239507591597684,0.00626976603449489,0.006146022051512688
17.8,0.003832141147135076,1.594413439073289,1.594408833828939,-0.001654525384582327,0.0063519976074721,0.006132733432744809
17.9,0.003710654541317392,1.594210388045303,1.594206069614095,-0.001788273088745457,0.006398189214318926,0.006143199865078309
18,0.002903284146196887,1.594319774595283,1.594317131127531,-0.001926019893697573,0.006433888006059267,0.006138840464093699
18.1,0.003512062045460404,1.594158416319021,1.594154547633618,-0.001147083928920184,0.006222876620937014,0.006116240013228553
18.2,0.002474270560338931,1.594547516022917,1.594545596350276,-0.001761168072287167,0.006409601278788226,0.006162895064351112
18.3,0.003005494279504844,1.594415315741166,1.594412483040108,-0.001544772285152763,0.006301433995855339,0.006109152886542298
18.4,0.003965283294470302,1.594326698159229,1.594321767082081,-0.001861145592010461,0.006408003172225449,0.006131773131859451
18.5,0.003911040197407824,1.594143852945981,1.594139055305416,-0.001579875503188943,0.006344386576225818,0.006144528820261338
18.6,0.003653273413846331,1.594162327488964,1.594158141458489,-0.002064211043181739,0.006485247634472926,0.006147964675373816
18.7,0.003838417207952219,1.594084181046042,1.594079559750567,-0.001821598928653242,0.006390066551561675,0.006124926764992282
18.8,0.004238291940016316,1.594397322916221,1.594391689706097,-0.001130198836700228,0.00622204554319167,0.006118537515703647
18.9,0.004106494662856182,1.59444517321661,1.594439885067901,-0.001609202242307742,0.006394246458178476,0.006188445354956209
19,0.003180775692326615,1.59450632028675,1.594503147723572,-0.002118865420630476,0.006533487080511055,0.006180361054215316
19.1,0.003617858499235245,1.594181832687455,1.594177727472889,-0.002117976731566255,0.006447008046833064,0.006089177885435214
19.2,0.004364261446417683,1.594456333284411,1.594450360460559,-0.001711401484691578,0.006394801356755236,0.006161541150601428
19.3,0.003148947098182459,1.594231459630187,1.59422834970615,-0.001253282272092898,0.006273289220747962,0.006146823667034114
19.4,0.003325125091121026,1.594471315278713,1.594467848151774,-0.001840705743533702,0.006416267115988698,0.006146567014963953
19.5,0.004864553151556139,1.594502084343995,1.594494663866899,-0.001584763293042076,0.006279441130516516,0.006076175295088882
19.6,0.003276261474758992,1.594443346759422,1.594439980725569,-0.001530108915593379,0.006347551820357794,0.006160371808466673
19.7,0.00396528329447031,1.594110876983404,1.594105945238653,-0.001416356715374849,0.006268492990362053,0.006106385021027715
19.8,0.00377207027931376,1.594074210884403,1.594069747938445,-0.001829597130231106,0.006390090199365126,0.006122567034918624
19.9,0.002741003145067811,1.594471554765962,1.594469198780444,-0.001656747107242866,0.006388946248183066,0.006170398948594338
20,0.003755483547154119,1.594077148330064,1.594072724555383,-0.001467011992034641,0.00625754090230889,0.00608314835913912
20.1,0.004501438204278219,1.59446357910334,1.594457224933027,-0.001713178862819997,0.006346058030488363,0.006110439485856464
20.2,0.004043285764626303,1.594465019523926,1.594459892981217,-0.00132882084255048,0.006247940283520359,0.006104997375498276
20.3,0.004188083453479129,1.594454230572782,1.59444873023513,-0.001195517482919447,0.006236654177557931,0.006120996101819297
20.4,0.003113532183571437,1.594326438293111,1.594323398108977,-0.001187074936809479,0.006227415009099692,0.006113227526434853
20.5,0.003470371070032248,1.594057037598456,1.594053259976533,-0.00121551298686413,0.006230617220957507,0.006110901662836697
20.6,0.003120256534446945,1.594411527941163,1.594408474773903,-0.001365701438715069,0.006261111191485868,0.006110349657134377
20.7,0.003687791748340567,1.59435166139455,1.594347396392521,-0.002111755908116806,0.006485261442742095,0.006131810741147427
