#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-12 13:00:51.881

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
25.4,3.880406075601561,3.880406195951394,0.0009664447475799488,-0.01081868701468486,0.01088352989014871,0.001186269003242534
25.6,3.880331211161812,3.880331341795482,0.001006879729768641,-0.01043610637254372,0.01052926895474877,0.001397565205059673
25.8,3.880332556031982,3.880332698408695,0.001051161709286921,-0.0109946474493977,0.01106131458042602,0.001212603690658672
26,3.880339728672912,3.880339859566012,0.001007880081130037,-0.01084268161941839,0.01091177156939953,0.001225974747980344
26.2,3.880444628546584,3.880444741228493,0.0009351549817217166,-0.01044943670850689,0.01055276962283666,0.001473166381499008
26.4,3.880519044696224,3.880519167176266,0.000974974298011359,-0.01045832359914907,0.01054741965311253,0.001368038316113382
26.6,3.880476008850664,3.880476125230095,0.0009503778841412408,-0.01053874995945969,0.01062647267134195,0.001362597052239278
26.8,3.880481836621383,3.880481993199751,0.001102361843232961,-0.01057874096734894,0.01066467956056931,0.001351158641818795
27,3.880134411826185,3.880134603365589,0.00121918017905738,-0.009900226866827044,0.01004334867909342,0.0016894853284985
27.2,3.880462560148921,3.880462683035568,0.000976584432867129,-0.0103907832302692,0.01048315600323579,0.001388590526303634
27.4,3.88064680736287,3.880646924314391,0.0009527317621783821,-0.01021304541742787,0.01032879794472051,0.001542002037750129
27.6,3.880432973005064,3.880433084927777,0.0009319979423164816,-0.01015616931731845,0.0102786179854359,0.001581838325648015
27.8,3.880338832092805,3.880338973968068,0.001049309811420611,-0.01005441441946697,0.010180636660332,0.00159815940735544
28,3.880357660275259,3.880357784463204,0.0009817282072310041,-0.009855792413616653,0.009999040634279548,0.001686466574135585
28.2,3.880445525126688,3.880445686622193,0.001119532059304218,-0.009496762031676801,0.009666564668869882,0.001803880098883867
28.4,3.880459422118496,3.880459529871956,0.0009144773275442172,-0.01006507868823725,0.01019557970421451,0.001626049354905192
28.6,3.880529803657608,3.880529944027724,0.001043754427376004,-0.01018905081269407,0.01030539478094733,0.001544151912059713
28.8,3.880345556443686,3.880345698467385,0.001049859617501225,-0.01032279851685741,0.01042307395756516,0.001442325034534898
29,3.880579115564073,3.88057922066917,0.000903183321057239,-0.01040011446544332,0.01049635629833245,0.001418137739158058
29.2,3.880424007203862,3.880424141330747,0.001020265233790152,-0.009790918111929274,0.009944742768395156,0.001742363697694884
29.4,3.88024110486008,3.880241270727013,0.001134552970362828,-0.009176833968562077,0.009356781080251864,0.001826217538302897
29.6,3.88014606736771,3.88014627286729,0.001262830150376814,-0.009869567094111699,0.01001191829352498,0.001682305944545085
29.8,3.879825091685898,3.879825379467216,0.001494351089557305,-0.009689163214077723,0.009846231613754535,0.0017516829629436
30,3.879855575409892,3.879855853492561,0.001468960267020446,-0.0104214430029845,0.01052040609613985,0.00143960764212011
30.2,3.880045650394621,3.880045877230489,0.001326751671115355,-0.01065116912608176,0.01072567808839367,0.001262048613744222
30.4,3.880263967653054,3.880264128697951,0.001117942921697999,-0.01032679761764636,0.01043556565513643,0.001502757966820807
30.6,3.880594805716073,3.880594931248617,0.0009870584636981793,-0.01058718351345893,0.01066947084917806,0.001322555652442751
30.8,3.880298037697494,3.880298209591984,0.001154992083586209,-0.01007396557887944,0.01019718246456123,0.001580426439640035
31,3.8804464217068,3.880446573468566,0.00108526940114852,-0.01021260107289568,0.01032558642073475,0.001523323425263574
31.2,3.880627082600287,3.880627224597803,0.001049800658530245,-0.0100859628812462,0.01021075740137812,0.00159151483434111
31.4,3.880413248242486,3.880413370549328,0.0009742715798582663,-0.01076492132630037,0.01082898142430484,0.00117614094670166
31.6,3.880478698591011,3.880478801444979,0.0008934473722202161,-0.01066627684017328,0.01074273168133301,0.001279383580441054
31.8,3.880467939629581,3.880468056270402,0.0009514434525513849,-0.01053430651413878,0.01062372465284978,0.00137546783522912
32,3.880429386684596,3.880429486618032,0.0008806657911392033,-0.01033390713015996,0.01043790316809176,0.001469757113163325
32.2,3.880525769047143,3.880525874817771,0.0009060321376968556,-0.009525200081731527,0.00969135237723974,0.001786861579087072
32.4,3.880582253594476,3.880582354220506,0.0008837295772377374,-0.009891784320716938,0.01003310112146666,0.001678011044659463
32.6,3.880402937571132,3.880403069470213,0.00101175391598207,-0.009996205285761325,0.01012660618257811,0.001619886620092005
32.8,3.880509182314979,3.880509289005841,0.0009099630080097969,-0.0102979152230596,0.01040003685780285,0.001453859932160256
33,3.880666083835318,3.880666214047169,0.001005295828359415,-0.01001042431078863,0.01014019998701321,0.001617114991149595
33.2,3.880714050871624,3.880714163871562,0.0009365060435226361,-0.009902892934019317,0.0100428705437457,0.001670916005006386
33.4,3.880806398623616,3.880806544383644,0.001063642490112137,-0.009844683800313867,0.009986637307367062,0.001677833597451371
33.6,3.880639186431825,3.880639308444103,0.0009731256893769347,-0.009975765437284437,0.01010946324582006,0.001638704079103853
33.8,3.880445525126642,3.880445673470314,0.001072977923502731,-0.009516757535621225,0.009684240240183774,0.00179327494762802
34,3.880462560148907,3.880462693217635,0.001016237868549822,-0.009809136237745878,0.009956237086589747,0.001705140227000389
34.2,3.880955230922867,3.880955427636994,0.001235669484947834,-0.01002686505847651,0.01015608923961485,0.001614969269717087
34.4,3.880790260181442,3.880790406973055,0.001067397268338926,-0.009824688296369257,0.009970471278797544,0.001698763491636183
34.6,3.880389937159441,3.880390086574136,0.001076836764450109,-0.0102281531315193,0.01033915570238884,0.001510967953477801
34.8,3.880348246184029,3.880348375620781,0.001002258576669692,-0.009794028523654059,0.009941413933637278,0.001705495903768584
35,3.880573736083346,3.880573849709467,0.0009390802570006035,-0.009365680394706056,0.009539732648003766,0.001813981736293709
35.2,3.880271588584039,3.880271750820171,0.001122071001150284,-0.01003708498271487,0.01016573881759645,0.001612194391924836
35.4,3.880454042637797,3.880454156201075,0.0009388061889147728,-0.00990733637934047,0.01004545543577378,0.001660078545948177
35.6,3.880399799540736,3.880399934077064,0.001021818163289801,-0.01008240812498942,0.01020726529447663,0.001591637896313425
35.8,3.880434766165261,3.88043490105164,0.001023151129699392,-0.01013484077977755,0.01025258137190336,0.001549331196375679
36,3.880377833327888,3.88037797395044,0.001044672340994088,-0.01012106609928238,0.01024253331600494,0.001572739566308998
36.2,3.880423110623753,3.880423267631234,0.001103863089658928,-0.009937107462991542,0.01007790307260381,0.001678697593303057
36.4,3.880657566324232,3.880657688508342,0.000973813034644949,-0.009213714564726867,0.009392311526873269,0.001822904204169752
36.6,3.880528907077546,3.880529015624357,0.0009178458417406449,-0.009368790806431181,0.009541518897923531,0.00180730232799332
36.8,3.880460766988671,3.880460873288525,0.0009082883186387048,-0.009960657723193222,0.01009919022717847,0.001667015586651383
37,3.880460766988679,3.880460865651966,0.0008750548448858019,-0.009480321283989058,0.009648193132572001,0.001791965143566887
37.2,3.880230794188729,3.880230964948243,0.001151162695784844,-0.01024637125733547,0.01035942794695402,0.001526310402567408
37.4,3.880142032757182,3.880142218953637,0.001202056752340974,-0.01027836406364699,0.01038490459624663,0.001483737054966003
37.6,3.880458525538389,3.880458637937528,0.0009339825092988187,-0.01057118711030334,0.01065685262274038,0.001348521746866755
37.8,3.88042804181442,3.880428157615323,0.0009480069263905762,-0.0102445938792072,0.01035505206583553,0.001508442752073177
38,3.88080146743292,3.88080163578662,0.001143108356005659,-0.01046721048979097,0.01055954324353659,0.001393362147660633
38.2,3.880721223512474,3.880721355293321,0.001011341477481824,-0.01050809018674448,0.01059173381774438,0.001328482552839342
38.4,3.880517699826083,3.880517801294814,0.0008874149399459237,-0.01062628583228401,0.01070646529348827,0.001307841156743705
38.6,3.880481388331348,3.880481493355297,0.0009028232340874764,-0.01066494380657718,0.01074807295419905,0.001334183582324453
38.8,3.880663394095031,3.88066351802269,0.000980737347834254,-0.01074403713329148,0.01081287652726915,0.001218180968668943
39,3.880685360307844,3.880685487563391,0.0009938208417875523,-0.01023748436669336,0.01034847666237645,0.001511582969427079
39.2,3.880373798717324,3.880373956341159,0.001106020519741179,-0.01050053632969889,0.01058721448521443,0.001351979047402599
39.4,3.88046793962961,3.88046806178568,0.0009736777509377484,-0.01068627234411809,0.01075984198933123,0.001256098333220322
39.6,3.880324486810927,3.880324649515609,0.001123697849385585,-0.01066272208391654,0.01073293444293351,0.001225658809567947
39.8,3.88063560011138,3.88063570523477,0.0009032683144636929,-0.01043388464988319,0.01052596174319888,0.001389216229469891
40,3.880414144822608,3.880414256130305,0.000929431465378004,-0.01065561257140289,0.01072930453177832,0.001255347148722068
40.2,3.88004744355487,3.88004766213753,0.001302392102666007,-0.01109107021286423,0.01116068554186198,0.001244613714228746
40.4,3.879942543681205,3.879942799867295,0.001409956543786493,-0.01116394271612904,0.01123490784608756,0.001260768551744418
40.6,3.879856471989999,3.879856748535785,0.001464895581167303,-0.01090266813125227,0.01097122755639119,0.001224606758879882
40.8,3.879837643807534,3.879837922457528,0.001470454533385545,-0.01040322487716814,0.01049751755194032,0.001403847181274163
41,3.879544013819296,3.879544362586874,0.001645029246039144,-0.01076047788097939,0.01083330432594879,0.001254032851077265
41.2,3.879499633103525,3.879499993659962,0.001672590813846847,-0.01100442302910401,0.01106498630362714,0.001156112319795859
41.4,3.879337800392427,3.879338186533348,0.001730879844554715,-0.01121948578264203,0.01129537625068265,0.001307158528098077
41.6,3.879679397416941,3.879679716127384,0.001572574880150722,-0.01119504683337627,0.01126529589364851,0.001256112244173953
41.8,3.879952406062471,3.879952653597136,0.00138594669902398,-0.01117416264036743,0.01124061024449342,0.001220413026489656
42,3.879945233421538,3.879945482390338,0.001389954538202837,-0.01091377674455492,0.01098796677959347,0.001274712171222956
42.2,3.880055961065973,3.880056189016749,0.001330009969922082,-0.01103552714635123,0.0110970058253089,0.0011664814139478
42.4,3.879457493838035,3.87945785803271,0.001680999253979962,-0.0109288844586464,0.01099255504548871,0.001181419027127124
42.6,3.880011580350182,3.880011820426747,0.001364918598876689,-0.01093510528209589,0.01099786149929338,0.001173213547109149
42.8,3.879340490132806,3.879340880083936,0.001739399105664779,-0.01060140253848625,0.01067737607307401,0.00127146530539985
43,3.87846453135868,3.878464962648292,0.001829066893192553,-0.01063339534479771,0.01070783739790084,0.001260430553867666
43.2,3.87943776907545,3.879438137000925,0.001689583047275484,-0.01078624986384135,0.01084558516124091,0.001132930432337822
43.4,3.87906299858661,3.879063420469533,0.001809150053983211,-0.01070982260431941,0.01078578268693845,0.001277813739898254
43.6,3.87869988363933,3.878700319942433,0.001839722976118,-0.0107818064185203,0.01084766509710528,0.001193519338978597
43.8,3.879331524331593,3.879331915720614,0.001742601139159415,-0.01089111517341765,0.01095305920674147,0.001163235258122239
44,3.879682983737394,3.879683301553716,0.001570368136752148,-0.01088222828277563,0.01094166731328715,0.001138943017107622
44.2,3.879946578291721,3.879946827257813,0.001389947236735553,-0.01088711607262874,0.01095563624183601,0.001223384275091944
44.4,3.880012476930299,3.880012714161095,0.00135680509137208,-0.01088800476169293,0.01094588946834944,0.001124210195060492
44.6,3.880324935100993,3.880325070890731,0.001026557120564921,-0.01054363774931273,0.0106222947911639,0.001290290526067118
44.8,3.880193586113891,3.880193768693628,0.00119033293516993,-0.01058673916892686,0.0106680298063447,0.001314463281409633
45,3.879865886081212,3.879866166208142,0.001474351716706553,-0.01032590892858207,0.01043199858487371,0.00148398088715492
45.2,3.880268002263578,3.880268153209352,0.001082322982246062,-0.009755370549361229,0.009908012671369502,0.001732472378042818
45.4,3.879999924808673,3.880000167068498,0.001371108756312632,-0.01080313495606126,0.01087108650668705,0.001213588462785351
45.6,3.880354073954797,3.880354206872595,0.001015647206763901,-0.01082801824985895,0.01089283049237258,0.001186497752330692
45.8,3.879940750520959,3.879941005577205,0.001406843628534028,-0.0108782291819867,0.01094513373222476,0.001208338644776948
46,3.879851989089409,3.879852263558189,0.001459383205757196,-0.01059295999237624,0.0106718305496386,0.001295054392726239
46.2,3.879811642984153,3.879811929926185,0.001492167920714444,-0.01025392511438129,0.01036389054396969,0.001505738010428579
46.4,3.879940750520964,3.879941004728557,0.00140450126648833,-0.009973099370091876,0.01010721810920383,0.001641081003880065
46.6,3.879954199222721,3.879954446608882,0.001385531353264226,-0.009418557394026536,0.009590144786445615,0.001806004883830767
46.8,3.880312831269403,3.880312989884271,0.001109483389173726,-0.00978203122128744,0.009931054430546352,0.001713974121227775
47,3.87976098620756,3.879761287999867,0.001530283339844852,-0.01001220168891721,0.01014259563911836,0.001621130358458471
47.2,3.879648465402888,3.879648793809467,0.001596310478582365,-0.009916667614514794,0.01005633544745484,0.001670205393050786
47.4,3.879647120532736,3.879647451384747,0.001602242540274922,-0.009582076181840675,0.009744556952071598,0.001772062707008889
47.6,3.87976457252802,3.879764869956187,0.001519179210637728,-0.009683386735160423,0.009838414577995959,0.001739661675685531
47.8,3.879182692032247,3.879183100021002,0.001779137074428472,-0.009932219673138494,0.01007331878093924,0.00168010821882166
48,3.879696432439147,3.879696750691928,0.001571448876760677,-0.01011928872115398,0.01023937125772931,0.001563559890616489
