#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-03-27 19:52:17.370
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1/1000

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Math 1 (V)
-0.00237675,-0.665871066788894,-0.0006658710667888939
-0.0023755,-0.6621986746307449,-0.0006621986746307448
-0.00237425,-0.6695434589470431,-0.0006695434589470431
-0.002373,-0.6732158511051922,-0.0006732158511051922
-0.00237175,-0.6732158511051922,-0.0006732158511051922
-0.0023705,-0.665871066788894,-0.0006658710667888939
-0.00236925,-0.665871066788894,-0.0006658710667888939
-0.002368,-0.6768882432633414,-0.0006768882432633414
-0.00236675,-0.6732158511051922,-0.0006732158511051922
-0.0023655,-0.6695434589470431,-0.0006695434589470431
-0.00236425,-0.6695434589470431,-0.0006695434589470431
-0.002363,-0.6695434589470431,-0.0006695434589470431
-0.00236175,-0.6732158511051922,-0.0006732158511051922
-0.0023605,-0.6768882432633414,-0.0006768882432633414
-0.00235925,-0.6732158511051922,-0.0006732158511051922
-0.002358,-0.6695434589470431,-0.0006695434589470431
-0.00235675,-0.6732158511051922,-0.0006732158511051922
-0.0023555,-0.6732158511051922,-0.0006732158511051922
-0.00235425,-0.6768882432633414,-0.0006768882432633414
-0.002353,-0.6768882432633414,-0.0006768882432633414
-0.00235175,-0.6805606354214906,-0.0006805606354214906
-0.0023505,-0.6805606354214906,-0.0006805606354214906
-0.00234925,-0.6805606354214906,-0.0006805606354214906
-0.002348,-0.6768882432633414,-0.0006768882432633414
-0.00234675,-0.6768882432633414,-0.0006768882432633414
-0.0023455,-0.6768882432633414,-0.0006768882432633414
-0.00234425,-0.6805606354214906,-0.0006805606354214906
-0.002343,-0.6805606354214906,-0.0006805606354214906
-0.00234175,-0.6805606354214906,-0.0006805606354214906
-0.0023405,-0.6768882432633414,-0.0006768882432633414
-0.00233925,-0.6768882432633414,-0.0006768882432633414
-0.002338,-0.6768882432633414,-0.0006768882432633414
-0.00233675,-0.6768882432633414,-0.0006768882432633414
-0.0023355,-0.6805606354214906,-0.0006805606354214906
-0.00233425,-0.6805606354214906,-0.0006805606354214906
-0.002333,-0.6879054197377888,-0.0006879054197377888
-0.00233175,-0.6805606354214906,-0.0006805606354214906
-0.0023305,-0.6805606354214906,-0.0006805606354214906
-0.00232925,-0.6842330275796397,-0.0006842330275796397
-0.002328,-0.6842330275796397,-0.0006842330275796397
-0.00232675,-0.6842330275796397,-0.0006842330275796397
-0.0023255,-0.6842330275796397,-0.0006842330275796397
-0.00232425,-0.6805606354214906,-0.0006805606354214906
-0.002323,-0.6842330275796397,-0.0006842330275796397
-0.00232175,-0.6842330275796397,-0.0006842330275796397
-0.0023205,-0.6879054197377888,-0.0006879054197377888
-0.00231925,-0.6842330275796397,-0.0006842330275796397
-0.002318,-0.6805606354214906,-0.0006805606354214906
-0.00231675,-0.6805606354214906,-0.0006805606354214906
-0.0023155,-0.6805606354214906,-0.0006805606354214906
-0.00231425,-0.6768882432633414,-0.0006768882432633414
-0.002313,-0.6842330275796397,-0.0006842330275796397
-0.00231175,-0.6842330275796397,-0.0006842330275796397
-0.0023105,-0.6768882432633414,-0.0006768882432633414
-0.00230925,-0.6842330275796397,-0.0006842330275796397
-0.002308,-0.6842330275796397,-0.0006842330275796397
-0.00230675,-0.6879054197377888,-0.0006879054197377888
-0.0023055,-0.6842330275796397,-0.0006842330275796397
-0.00230425,-0.6879054197377888,-0.0006879054197377888
-0.002303,-0.6842330275796397,-0.0006842330275796397
-0.00230175,-0.6879054197377888,-0.0006879054197377888
-0.0023005,-0.6842330275796397,-0.0006842330275796397
-0.00229925,-0.6842330275796397,-0.0006842330275796397
-0.002298,-0.6842330275796397,-0.0006842330275796397
-0.00229675,-0.6842330275796397,-0.0006842330275796397
-0.0022955,-0.6879054197377888,-0.0006879054197377888
-0.00229425,-0.6879054197377888,-0.0006879054197377888
-0.002293,-0.6805606354214906,-0.0006805606354214906
-0.00229175,-0.6915778118959379,-0.0006915778118959379
-0.0022905,-0.6915778118959379,-0.0006915778118959379
-0.00228925,-0.6915778118959379,-0.0006915778118959379
-0.002288,-0.6879054197377888,-0.0006879054197377888
-0.00228675,-0.6879054197377888,-0.0006879054197377888
-0.0022855,-0.6915778118959379,-0.0006915778118959379
-0.00228425,-0.6915778118959379,-0.0006915778118959379
-0.002283,-0.6879054197377888,-0.0006879054197377888
-0.00228175,-0.6879054197377888,-0.0006879054197377888
-0.0022805,-0.6879054197377888,-0.0006879054197377888
-0.00227925,-0.6915778118959379,-0.0006915778118959379
-0.002278,-0.6879054197377888,-0.0006879054197377888
-0.00227675,-0.6915778118959379,-0.0006915778118959379
-0.0022755,-0.6879054197377888,-0.0006879054197377888
-0.00227425,-0.6952502040540871,-0.0006952502040540871
-0.002273,-0.6879054197377888,-0.0006879054197377888
-0.00227175,-0.6879054197377888,-0.0006879054197377888
-0.0022705,-0.6915778118959379,-0.0006915778118959379
-0.00226925,-0.6915778118959379,-0.0006915778118959379
-0.002268,-0.6879054197377888,-0.0006879054197377888
-0.00226675,-0.6879054197377888,-0.0006879054197377888
-0.0022655,-0.6952502040540871,-0.0006952502040540871
-0.00226425,-0.6952502040540871,-0.0006952502040540871
-0.002263,-0.6915778118959379,-0.0006915778118959379
-0.00226175,-0.6915778118959379,-0.0006915778118959379
-0.0022605,-0.6952502040540871,-0.0006952502040540871
-0.00225925,-0.6915778118959379,-0.0006915778118959379
-0.002258,-0.6915778118959379,-0.0006915778118959379
-0.00225675,-0.6952502040540871,-0.0006952502040540871
-0.0022555,-0.6915778118959379,-0.0006915778118959379
-0.00225425,-0.6879054197377888,-0.0006879054197377888
-0.002253,-0.6879054197377888,-0.0006879054197377888
-0.00225175,-0.6915778118959379,-0.0006915778118959379
-0.0022505,-0.6915778118959379,-0.0006915778118959379
-0.00224925,-0.6915778118959379,-0.0006915778118959379
-0.002248,-0.6915778118959379,-0.0006915778118959379
-0.00224675,-0.6915778118959379,-0.0006915778118959379
-0.0022455,-0.6842330275796397,-0.0006842330275796397
-0.00224425,-0.6915778118959379,-0.0006915778118959379
-0.002243,-0.6915778118959379,-0.0006915778118959379
-0.00224175,-0.6915778118959379,-0.0006915778118959379
-0.0022405,-0.6842330275796397,-0.0006842330275796397
-0.00223925,-0.6879054197377888,-0.0006879054197377888
-0.002238,-0.6952502040540871,-0.0006952502040540871
-0.00223675,-0.6915778118959379,-0.0006915778118959379
-0.0022355,-0.6879054197377888,-0.0006879054197377888
-0.00223425,-0.6952502040540871,-0.0006952502040540871
-0.002233,-0.6915778118959379,-0.0006915778118959379
-0.00223175,-0.6915778118959379,-0.0006915778118959379
-0.0022305,-0.6879054197377888,-0.0006879054197377888
-0.00222925,-0.6915778118959379,-0.0006915778118959379
-0.002228,-0.6952502040540871,-0.0006952502040540871
-0.00222675,-0.6879054197377888,-0.0006879054197377888
-0.0022255,-0.6879054197377888,-0.0006879054197377888
-0.00222425,-0.6915778118959379,-0.0006915778118959379
-0.002223,-0.6915778118959379,-0.0006915778118959379
-0.00222175,-0.6915778118959379,-0.0006915778118959379
-0.0022205,-0.6915778118959379,-0.0006915778118959379
-0.00221925,-0.6915778118959379,-0.0006915778118959379
-0.002218,-0.6879054197377888,-0.0006879054197377888
-0.00221675,-0.6915778118959379,-0.0006915778118959379
-0.0022155,-0.6879054197377888,-0.0006879054197377888
-0.00221425,-0.6915778118959379,-0.0006915778118959379
-0.002213,-0.6915778118959379,-0.0006915778118959379
-0.00221175,-0.6915778118959379,-0.0006915778118959379
-0.0022105,-0.6842330275796397,-0.0006842330275796397
-0.00220925,-0.6915778118959379,-0.0006915778118959379
-0.002208,-0.6915778118959379,-0.0006915778118959379
-0.00220675,-0.6915778118959379,-0.0006915778118959379
-0.0022055,-0.6879054197377888,-0.0006879054197377888
-0.00220425,-0.6879054197377888,-0.0006879054197377888
-0.002203,-0.6915778118959379,-0.0006915778118959379
-0.00220175,-0.6842330275796397,-0.0006842330275796397
-0.0022005,-0.6879054197377888,-0.0006879054197377888
-0.00219925,-0.6879054197377888,-0.0006879054197377888
-0.002198,-0.6879054197377888,-0.0006879054197377888
-0.00219675,-0.6879054197377888,-0.0006879054197377888
-0.0021955,-0.6842330275796397,-0.0006842330275796397
-0.00219425,-0.6842330275796397,-0.0006842330275796397
-0.002193,-0.6842330275796397,-0.0006842330275796397
-0.00219175,-0.6842330275796397,-0.0006842330275796397
-0.0021905,-0.6805606354214906,-0.0006805606354214906
-0.00218925,-0.6879054197377888,-0.0006879054197377888
-0.002188,-0.6879054197377888,-0.0006879054197377888
-0.00218675,-0.6842330275796397,-0.0006842330275796397
-0.0021855,-0.6842330275796397,-0.0006842330275796397
-0.00218425,-0.6879054197377888,-0.0006879054197377888
-0.002183,-0.6842330275796397,-0.0006842330275796397
-0.00218175,-0.6842330275796397,-0.0006842330275796397
-0.0021805,-0.6879054197377888,-0.0006879054197377888
-0.00217925,-0.6805606354214906,-0.0006805606354214906
-0.002178,-0.6805606354214906,-0.0006805606354214906
-0.00217675,-0.6842330275796397,-0.0006842330275796397
-0.0021755,-0.6805606354214906,-0.0006805606354214906
-0.00217425,-0.6805606354214906,-0.0006805606354214906
-0.002173,-0.6768882432633414,-0.0006768882432633414
-0.00217175,-0.6805606354214906,-0.0006805606354214906
-0.0021705,-0.6805606354214906,-0.0006805606354214906
-0.00216925,-0.6768882432633414,-0.0006768882432633414
-0.002168,-0.6768882432633414,-0.0006768882432633414
-0.00216675,-0.6768882432633414,-0.0006768882432633414
-0.0021655,-0.6768882432633414,-0.0006768882432633414
-0.00216425,-0.6805606354214906,-0.0006805606354214906
-0.002163,-0.6805606354214906,-0.0006805606354214906
-0.00216175,-0.6768882432633414,-0.0006768882432633414
-0.0021605,-0.6842330275796397,-0.0006842330275796397
-0.00215925,-0.6805606354214906,-0.0006805606354214906
-0.002158,-0.6805606354214906,-0.0006805606354214906
-0.00215675,-0.6732158511051922,-0.0006732158511051922
-0.0021555,-0.6768882432633414,-0.0006768882432633414
-0.00215425,-0.6695434589470431,-0.0006695434589470431
-0.002153,-0.6732158511051922,-0.0006732158511051922
-0.00215175,-0.6768882432633414,-0.0006768882432633414
-0.0021505,-0.6732158511051922,-0.0006732158511051922
-0.00214925,-0.6732158511051922,-0.0006732158511051922
-0.002148,-0.6695434589470431,-0.0006695434589470431
-0.00214675,-0.6768882432633414,-0.0006768882432633414
-0.0021455,-0.6732158511051922,-0.0006732158511051922
-0.00214425,-0.6695434589470431,-0.0006695434589470431
-0.002143,-0.6768882432633414,-0.0006768882432633414
-0.00214175,-0.6732158511051922,-0.0006732158511051922
-0.0021405,-0.665871066788894,-0.0006658710667888939
-0.00213925,-0.6732158511051922,-0.0006732158511051922
-0.002138,-0.6768882432633414,-0.0006768882432633414
-0.00213675,-0.6732158511051922,-0.0006732158511051922
-0.0021355,-0.665871066788894,-0.0006658710667888939
-0.00213425,-0.665871066788894,-0.0006658710667888939
-0.002133,-0.665871066788894,-0.0006658710667888939
-0.00213175,-0.6695434589470431,-0.0006695434589470431
-0.0021305,-0.6732158511051922,-0.0006732158511051922
-0.00212925,-0.665871066788894,-0.0006658710667888939
-0.002128,-0.6621986746307449,-0.0006621986746307448
-0.00212675,-0.665871066788894,-0.0006658710667888939
-0.0021255,-0.665871066788894,-0.0006658710667888939
-0.00212425,-0.6621986746307449,-0.0006621986746307448
-0.002123,-0.6621986746307449,-0.0006621986746307448
-0.00212175,-0.665871066788894,-0.0006658710667888939
-0.0021205,-0.6621986746307449,-0.0006621986746307448
-0.00211925,-0.6621986746307449,-0.0006621986746307448
-0.002118,-0.6585262824725957,-0.0006585262824725957
-0.00211675,-0.6585262824725957,-0.0006585262824725957
-0.0021155,-0.6621986746307449,-0.0006621986746307448
-0.00211425,-0.6621986746307449,-0.0006621986746307448
-0.002113,-0.6585262824725957,-0.0006585262824725957
-0.00211175,-0.6585262824725957,-0.0006585262824725957
-0.0021105,-0.6585262824725957,-0.0006585262824725957
-0.00210925,-0.6548538903144465,-0.0006548538903144466
-0.002108,-0.6585262824725957,-0.0006585262824725957
-0.00210675,-0.6548538903144465,-0.0006548538903144466
-0.0021055,-0.6548538903144465,-0.0006548538903144466
-0.00210425,-0.6548538903144465,-0.0006548538903144466
-0.002103,-0.6511814981562974,-0.0006511814981562975
-0.00210175,-0.6511814981562974,-0.0006511814981562975
-0.0021005,-0.6511814981562974,-0.0006511814981562975
-0.00209925,-0.6511814981562974,-0.0006511814981562975
-0.002098,-0.6511814981562974,-0.0006511814981562975
-0.00209675,-0.6511814981562974,-0.0006511814981562975
-0.0020955,-0.6475091059981483,-0.0006475091059981483
-0.00209425,-0.6511814981562974,-0.0006511814981562975
-0.002093,-0.6475091059981483,-0.0006475091059981483
-0.00209175,-0.6438367138399992,-0.0006438367138399992
-0.0020905,-0.6511814981562974,-0.0006511814981562975
-0.00208925,-0.6438367138399992,-0.0006438367138399992
-0.002088,-0.64016432168185,-0.00064016432168185
-0.00208675,-0.6364919295237008,-0.0006364919295237008
-0.0020855,-0.6364919295237008,-0.0006364919295237008
-0.00208425,-0.6438367138399992,-0.0006438367138399992
-0.002083,-0.64016432168185,-0.00064016432168185
-0.00208175,-0.64016432168185,-0.00064016432168185
-0.0020805,-0.6364919295237008,-0.0006364919295237008
-0.00207925,-0.6364919295237008,-0.0006364919295237008
-0.002078,-0.6328195373655517,-0.0006328195373655518
-0.00207675,-0.6328195373655517,-0.0006328195373655518
-0.0020755,-0.6291471452074026,-0.0006291471452074026
-0.00207425,-0.6254747530492535,-0.0006254747530492535
-0.002073,-0.6254747530492535,-0.0006254747530492535
-0.00207175,-0.6218023608911043,-0.0006218023608911043
-0.0020705,-0.6218023608911043,-0.0006218023608911043
-0.00206925,-0.6218023608911043,-0.0006218023608911043
-0.002068,-0.6218023608911043,-0.0006218023608911043
-0.00206675,-0.614457576574806,-0.000614457576574806
-0.0020655,-0.614457576574806,-0.000614457576574806
-0.00206425,-0.614457576574806,-0.000614457576574806
-0.002063,-0.614457576574806,-0.000614457576574806
-0.00206175,-0.6071127922585078,-0.0006071127922585078
-0.0020605,-0.6034404001003586,-0.0006034404001003586
-0.00205925,-0.6071127922585078,-0.0006071127922585078
-0.002058,-0.6034404001003586,-0.0006034404001003586
-0.00205675,-0.5997680079422094,-0.0005997680079422094
-0.0020555,-0.5924232236259112,-0.0005924232236259112
-0.00205425,-0.5887508314677621,-0.0005887508314677621
-0.002053,-0.5960956157840603,-0.0005960956157840603
-0.00205175,-0.5887508314677621,-0.0005887508314677621
-0.0020505,-0.5887508314677621,-0.0005887508314677621
-0.00204925,-0.5814060471514637,-0.0005814060471514637
-0.002048,-0.5740612628351655,-0.0005740612628351655
-0.00204675,-0.5740612628351655,-0.0005740612628351655
-0.0020455,-0.5667164785188672,-0.0005667164785188672
-0.00204425,-0.563044086360718,-0.000563044086360718
-0.002043,-0.5556993020444198,-0.0005556993020444197
-0.00204175,-0.5520269098862707,-0.0005520269098862707
-0.0020405,-0.5520269098862707,-0.0005520269098862707
-0.00203925,-0.5446821255699723,-0.0005446821255699723
-0.002038,-0.533664949095525,-0.0005336649490955249
-0.00203675,-0.5263201647792266,-0.0005263201647792267
-0.0020355,-0.5153029883047793,-0.0005153029883047793
-0.00203425,-0.5042858118303318,-0.0005042858118303318
-0.002033,-0.4969410275140335,-0.0004969410275140335
-0.00203175,-0.4822514588814369,-0.0004822514588814369
-0.0020305,-0.4675618902488404,-0.0004675618902488404
-0.00202925,-0.4491999294580947,-0.0004491999294580947
-0.002028,-0.4345103608254981,-0.0004345103608254981
-0.00202675,-0.4161484000347524,-0.0004161484000347524
-0.0020255,-0.3904416549277084,-0.0003904416549277084
-0.00202425,-0.379424478453261,-0.000379424478453261
-0.002023,-0.3610625176625153,-0.0003610625176625153
-0.00202175,-0.3390281647136205,-0.0003390281647136205
-0.0020205,-0.3206662039228748,-0.0003206662039228748
-0.00201925,-0.2986318509739799,-0.0002986318509739799
-0.002018,-0.2765974980250851,-0.0002765974980250851
-0.00201675,-0.2619079293924885,-0.0002619079293924885
-0.0020155,-0.2435459686017428,-0.0002435459686017428
-0.00201425,-0.2178392234946989,-0.0002178392234946989
-0.002013,-0.2031496548621023,-0.0002031496548621023
-0.00201175,-0.1847876940713566,-0.0001847876940713566
-0.0020105,-0.1664257332806109,-0.0001664257332806109
-0.00200925,-0.1443913803317161,-0.0001443913803317161
-0.002008,-0.1260294195409704,-0.0001260294195409703
-0.00200675,-0.1076674587502247,-0.0001076674587502247
-0.0020055,-0.08563310580132981,-8.563310580132981e-05
-0.00200425,-0.07094353716873325,-7.094353716873326e-05
-0.002003,-0.04523679206168927,-4.523679206168927e-05
-0.00200175,-0.02687483127094357,-2.687483127094357e-05
-0.0020005,-0.004840478322048727,-4.840478322048727e-06
-0.00199925,0.01352148246869697,1.352148246869697e-05
-0.001998,0.03922822757574095,3.922822757574095e-05
-0.00199675,0.05391779620833751,5.391779620833751e-05
-0.0019955,0.07595214915723235,7.595214915723235e-05
-0.00199425,0.09798650210612719,9.798650210612719e-05
-0.001993,0.1126760707387238,0.0001126760707387237
-0.00199175,0.1310380315294695,0.0001310380315294695
-0.0019905,0.1604171687946626,0.0001604171687946626
-0.00198925,0.17143434526911,0.00017143434526911
-0.001988,0.1934686982180048,0.0001934686982180048
-0.00198675,0.2155030511668997,0.0002155030511668997
-0.0019855,0.2265202276413471,0.0002265202276413471
-0.00198425,0.2448821884320928,0.0002448821884320928
-0.001983,0.274261325697286,0.000274261325697286
-0.00198175,0.2889508943298825,0.0002889508943298825
-0.0019805,0.3109852472787774,0.0003109852472787774
-0.00197925,0.3366919923858213,0.0003366919923858213
-0.001978,0.3513815610184179,0.0003513815610184179
-0.00197675,0.3697435218091636,0.0003697435218091636
-0.0019755,0.3881054825999093,0.0003881054825999093
-0.00197425,0.406467443390655,0.000406467443390655
-0.001973,0.4285017963395498,0.0004285017963395498
-0.00197175,0.4505361492884447,0.0004505361492884446
-0.0019705,0.4688981100791904,0.0004688981100791904
-0.00196925,0.4872600708699361,0.0004872600708699361
-0.001968,0.5056220316606816,0.0005056220316606816
-0.00196675,0.5276563846095765,0.0005276563846095765
-0.0019655,0.5460183454003222,0.0005460183454003223
-0.00196425,0.5643803061910679,0.0005643803061910679
-0.001963,0.5827422669818136,0.0005827422669818136
-0.00196175,0.6011042277725593,0.0006011042277725594
-0.0019605,0.619466188563305,0.000619466188563305
-0.00195925,0.6378281493540507,0.0006378281493540507
-0.001958,0.6598625023029456,0.0006598625023029456
-0.00195675,0.6745520709355421,0.0006745520709355422
-0.0019555,0.7002588160425861,0.0007002588160425861
-0.00195425,0.7186207768333318,0.0007186207768333318
-0.001953,0.7369827376240775,0.0007369827376240776
-0.00195175,0.7553446984148232,0.0007553446984148232
-0.0019505,0.7773790513637181,0.0007773790513637181
-0.00194925,0.7883962278381654,0.0007883962278381655
-0.001948,0.8104305807870603,0.0008104305807870603
-0.00194675,0.828792541577806,0.000828792541577806
-0.0019455,0.8434821102104025,0.0008434821102104025
-0.00194425,0.8618440710011482,0.0008618440710011483
-0.001943,0.8802060317918939,0.0008802060317918939
-0.00194175,0.8985679925826396,0.0008985679925826396
-0.0019405,0.9206023455315345,0.0009206023455315346
-0.00193925,0.935291914164131,0.000935291914164131
-0.001938,0.9609986592711751,0.0009609986592711751
-0.00193675,0.9756882279037716,0.0009756882279037716
-0.0019355,0.9940501886945173,0.0009940501886945173
-0.00193425,1.016084541643412,0.001016084541643412
-0.001933,1.02710171811786,0.00102710171811786
-0.00193175,1.041791286750456,0.001041791286750456
-0.0019305,1.0674980318575,0.0010674980318575
-0.00192925,1.074842816173798,0.001074842816173798
-0.001928,1.100549561280842,0.001100549561280842
-0.00192675,1.118911522071588,0.001118911522071588
-0.0019255,1.137273482862334,0.001137273482862334
-0.00192425,1.15563544365308,0.00115563544365308
-0.001923,1.170325012285676,0.001170325012285676
-0.00192175,1.188686973076422,0.001188686973076422
-0.0019205,1.207048933867167,0.001207048933867167
-0.00191925,1.221738502499764,0.001221738502499764
-0.001918,1.243772855448659,0.001243772855448659
-0.00191675,1.258462424081255,0.001258462424081255
-0.0019155,1.273151992713852,0.001273151992713852
-0.00191425,1.295186345662747,0.001295186345662747
-0.001913,1.306203522137194,0.001306203522137194
-0.00191175,1.32456548292794,0.00132456548292794
-0.0019105,1.339255051560537,0.001339255051560537
-0.00190925,1.357617012351282,0.001357617012351282
-0.001908,1.372306580983879,0.001372306580983879
-0.00190675,1.394340933932774,0.001394340933932774
-0.0019055,1.405358110407221,0.001405358110407221
-0.00190425,1.423720071197967,0.001423720071197967
-0.001903,1.445754424146862,0.001445754424146862
-0.00190175,1.45309920846316,0.00145309920846316
-0.0019005,1.471461169253905,0.001471461169253905
-0.00189925,1.486150737886502,0.001486150737886502
-0.001898,1.500840306519099,0.001500840306519099
-0.00189675,1.515529875151695,0.001515529875151695
-0.0018955,1.530219443784292,0.001530219443784292
-0.00189425,1.548581404575037,0.001548581404575037
-0.001893,1.566943365365783,0.001566943365365783
-0.00189175,1.57796054184023,0.00157796054184023
-0.0018905,1.596322502630976,0.001596322502630976
-0.00188925,1.611012071263573,0.001611012071263573
-0.001888,1.625701639896169,0.001625701639896169
-0.00188675,1.640391208528766,0.001640391208528766
-0.0018855,1.655080777161362,0.001655080777161363
-0.00188425,1.66609795363581,0.00166609795363581
-0.001883,1.680787522268407,0.001680787522268406
-0.00188175,1.695477090901003,0.001695477090901003
-0.0018805,1.7101666595336,0.0017101666595336
-0.00187925,1.724856228166196,0.001724856228166196
-0.001878,1.739545796798793,0.001739545796798793
-0.00187675,1.754235365431389,0.001754235365431389
-0.0018755,1.768924934063986,0.001768924934063986
-0.00187425,1.783614502696582,0.001783614502696582
-0.001873,1.790959287012881,0.001790959287012881
-0.00187175,1.805648855645477,0.001805648855645477
-0.0018705,1.820338424278074,0.001820338424278074
-0.00186925,1.83502799291067,0.00183502799291067
-0.001868,1.849717561543267,0.001849717561543267
-0.00186675,1.860734738017714,0.001860734738017714
-0.0018655,1.875424306650311,0.001875424306650311
-0.00186425,1.882769090966609,0.001882769090966609
-0.001863,1.901131051757355,0.001901131051757355
-0.00186175,1.912148228231802,0.001912148228231802
-0.0018605,1.926837796864399,0.001926837796864399
-0.00185925,1.937854973338846,0.001937854973338846
-0.001858,1.948872149813294,0.001948872149813294
-0.00185675,1.967234110604039,0.001967234110604039
-0.0018555,1.981923679236636,0.001981923679236636
-0.00185425,1.985596071394785,0.001985596071394785
-0.001853,2.000285640027382,0.002000285640027382
-0.00185175,2.014975208659978,0.002014975208659978
-0.0018505,2.029664777292575,0.002029664777292575
-0.00184925,2.037009561608873,0.002037009561608873
-0.001848,2.048026738083321,0.002048026738083321
-0.00184675,2.055371522399619,0.002055371522399619
-0.0018455,2.062716306715917,0.002062716306715917
-0.00184425,2.077405875348514,0.002077405875348514
-0.001843,2.092095443981111,0.002092095443981111
-0.00184175,2.099440228297409,0.002099440228297408
-0.0018405,2.106785012613707,0.002106785012613707
-0.00183925,2.121474581246304,0.002121474581246304
-0.001838,2.1361641498789,0.0021361641498789
-0.00183675,2.1361641498789,0.0021361641498789
-0.0018355,2.150853718511497,0.002150853718511497
-0.00183425,2.161870894985944,0.002161870894985944
-0.001833,2.169215679302242,0.002169215679302242
-0.00183175,2.176560463618541,0.002176560463618541
-0.0018305,2.187577640092988,0.002187577640092988
-0.00182925,2.194922424409286,0.002194922424409287
-0.001828,2.202267208725585,0.002202267208725585
-0.00182675,2.213284385200032,0.002213284385200032
-0.0018255,2.227973953832628,0.002227973953832629
-0.00182425,2.235318738148927,0.002235318738148927
-0.001823,2.242663522465225,0.002242663522465225
-0.00182175,2.253680698939672,0.002253680698939672
-0.0018205,2.26469787541412,0.00226469787541412
-0.00181925,2.272042659730418,0.002272042659730418
-0.001818,2.275715051888568,0.002275715051888567
-0.00181675,2.283059836204866,0.002283059836204865
-0.0018155,2.286732228363015,0.002286732228363015
-0.00181425,2.301421796995611,0.002301421796995611
-0.001813,2.30876658131191,0.002308766581311909
-0.00181175,2.312438973470059,0.002312438973470059
-0.0018105,2.323456149944506,0.002323456149944506
-0.00180925,2.330800934260805,0.002330800934260805
-0.001808,2.341818110735252,0.002341818110735252
-0.00180675,2.341818110735252,0.002341818110735252
-0.0018055,2.34916289505155,0.00234916289505155
-0.00180425,2.356507679367848,0.002356507679367848
-0.001803,2.363852463684147,0.002363852463684147
-0.00180175,2.374869640158594,0.002374869640158594
-0.0018005,2.374869640158594,0.002374869640158594
-0.00179925,2.385886816633042,0.002385886816633042
-0.001798,2.39323160094934,0.00239323160094934
-0.00179675,2.396903993107489,0.002396903993107489
-0.0017955,2.400576385265638,0.002400576385265638
-0.00179425,2.407921169581936,0.002407921169581937
-0.001793,2.407921169581936,0.002407921169581937
-0.00179175,2.418938346056384,0.002418938346056384
-0.0017905,2.418938346056384,0.002418938346056384
-0.00178925,2.422610738214533,0.002422610738214533
-0.001788,2.429955522530831,0.002429955522530831
-0.00178675,2.429955522530831,0.002429955522530831
-0.0017855,2.433627914688981,0.002433627914688981
-0.00178425,2.43730030684713,0.00243730030684713
-0.001783,2.440972699005279,0.002440972699005279
-0.00178175,2.455662267637875,0.002455662267637875
-0.0017805,2.455662267637875,0.002455662267637875
-0.00177925,2.451989875479726,0.002451989875479726
-0.001778,2.455662267637875,0.002455662267637875
-0.00177675,2.459334659796025,0.002459334659796025
-0.0017755,2.466679444112323,0.002466679444112323
-0.00177425,2.466679444112323,0.002466679444112323
-0.001773,2.470351836270472,0.002470351836270472
-0.00177175,2.474024228428621,0.002474024228428621
-0.0017705,2.481369012744919,0.002481369012744919
-0.00176925,2.47769662058677,0.00247769662058677
-0.001768,2.47769662058677,0.00247769662058677
-0.00176675,2.481369012744919,0.002481369012744919
-0.0017655,2.481369012744919,0.002481369012744919
-0.00176425,2.485041404903068,0.002485041404903068
-0.001763,2.492386189219367,0.002492386189219367
-0.00176175,2.492386189219367,0.002492386189219367
-0.0017605,2.488713797061218,0.002488713797061218
-0.00175925,2.496058581377516,0.002496058581377516
-0.001758,2.496058581377516,0.002496058581377516
-0.00175675,2.492386189219367,0.002492386189219367
-0.0017555,2.499730973535665,0.002499730973535665
-0.00175425,2.496058581377516,0.002496058581377516
-0.001753,2.499730973535665,0.002499730973535665
-0.00175175,2.499730973535665,0.002499730973535665
-0.0017505,2.499730973535665,0.002499730973535665
-0.00174925,2.499730973535665,0.002499730973535665
-0.001748,2.496058581377516,0.002496058581377516
-0.00174675,2.496058581377516,0.002496058581377516
-0.0017455,2.492386189219367,0.002492386189219367
-0.00174425,2.492386189219367,0.002492386189219367
-0.001743,2.485041404903068,0.002485041404903068
-0.00174175,2.492386189219367,0.002492386189219367
-0.0017405,2.492386189219367,0.002492386189219367
-0.00173925,2.496058581377516,0.002496058581377516
-0.001738,2.488713797061218,0.002488713797061218
-0.00173675,2.481369012744919,0.002481369012744919
-0.0017355,2.485041404903068,0.002485041404903068
-0.00173425,2.485041404903068,0.002485041404903068
-0.001733,2.481369012744919,0.002481369012744919
-0.00173175,2.47769662058677,0.00247769662058677
-0.0017305,2.47769662058677,0.00247769662058677
-0.00172925,2.470351836270472,0.002470351836270472
-0.001728,2.466679444112323,0.002466679444112323
-0.00172675,2.466679444112323,0.002466679444112323
