#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-04-19 16:25:50.270

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,10.566322354674,10.56632312730693,0.004040763844096722,11.99994332000025,11.99994344895022,0.001759191147966621
1,10.56622507573135,10.5662258488202,0.004041937275444587,11.9988777818124,11.99887805362412,0.002553987234656803
2,10.56493937984394,10.56494007295209,0.003826916063731989,11.65206020933836,11.65344916075771,0.1799172596563244
3,10.56395896948643,10.56395960201544,0.003655683250477432,11.03750106166646,11.03834011725213,0.1360987062511375
4,10.56316146147284,10.5631621227445,0.003737679139063897,10.56427235759825,10.56546694044539,0.1588748694331491
5,10.56186948952467,10.5618701630805,0.00377200576168075,10.07989549356393,10.08067521860266,0.1253782348918648
6,10.5618533510828,10.56185400002003,0.003702428406244802,9.78888670563216,9.789211550151808,0.07974859195996271
7,10.56109663746436,10.56109722278349,0.003516140518204862,9.552388327520879,9.552468080420207,0.039034186064011
8,10.56077117888197,10.56077172957025,0.003410484670633895,9.436743663940339,9.436982891048849,0.06719454616302488
9,10.56012295145762,10.56012351110886,0.003438021742155807,9.212346564816015,9.212891981895972,0.1002468941891977
10,10.55928509733826,10.55928569559785,0.003554490035312381,8.945755397613,8.946106276578497,0.07923306076686978
11,10.55846114021071,10.5584617621887,0.003624122672905895,8.694031109764214,8.694214218481264,0.05642640590348235
12,10.55781380936627,10.55781438011798,0.003471567358402508,8.509696113655,8.509832003533493,0.04809138810786543
13,10.55774073808665,10.55774128807266,0.003407816901946821,8.326136054409437,8.326411823040907,0.06776614448745229
14,10.55724851560239,10.55724903957786,0.00332617952571004,8.12758825409567,8.127794532222754,0.05790621650450422
15,10.55720951436732,10.55721001337677,0.003245964642749044,7.939342581759818,7.939610064804548,0.06517170100606109
16,10.55662718558147,10.55662769787273,0.003288788073209222,7.760050896089646,7.760266092269946,0.05779197987053903
17,10.55643531743646,10.55643581727727,0.003248548159614395,7.516223499265361,7.516568389873221,0.07200464379224407
18,10.55620624121666,10.55620675021395,0.003278132324183025,7.352601623519972,7.352652445735832,0.02733776875214547
19,10.55506579130828,10.55506632863267,0.003367934917132491,7.160977599706301,7.161511788770284,0.08746952157264755
20,10.5545502577413,10.55455078609363,0.00333961723823721,6.89496985687284,6.895363600181899,0.0736875262506945
21,10.55389171964578,10.55389220686753,0.003206895721410522,6.628717280202953,6.629894117714367,0.1249128946108645
22,10.55415083129954,10.55415132668736,0.003233698348382609,6.430806225604142,6.430824443599231,0.015307289763089
23,10.55376933645989,10.55376981852496,0.003189861705614128,6.299076734305872,6.29948543476868,0.07175679891663736
24,10.55443235745614,10.5544328628456,0.003266221768669655,6.101240329588518,6.101611537038012,0.06730371105415506
25,10.5539809293673,10.55398139401565,0.003131738305272031,5.845311209432795,5.845787661019207,0.07463405795646275
26,10.5533241844319,10.55332464479379,0.003117163154201544,5.598330299464465,5.59860246732483,0.05520367046098536
27,10.55291041270796,10.55291087275315,0.003116029595088007,5.456363110146716,5.456502648161107,0.0390225527170639
28,10.55303727879449,10.55303773674848,0.00310895794107804,5.323810692774827,5.323983722403518,0.04292299983271831
29,10.55278847781203,10.55278893374307,0.00310204696655326,5.153600964996216,5.154207809129353,0.07909003276474519
30,10.55274364880627,10.5527441031503,0.003096637164689723,4.985045087566372,4.985301852044631,0.05059674824159215
31,10.55265488737466,10.55265533646717,0.003078675833537795,4.846777510822541,4.846947172025954,0.04055427219806326
32,10.5530816595103,10.553082113349,0.003094964304542684,4.738614276128883,4.738724533391307,0.03232561573314457
33,10.55281358205533,10.55281403243302,0.003083101114817452,4.645768486146014,4.645835278164096,0.02491194431819409
34,10.55259347163665,10.55259391976051,0.003075344786783199,4.46897579412434,4.469456161977202,0.06552660045909675
35,10.55249439953372,10.55249483483539,0.003031013702852809,4.325249000459202,4.32532286462528,0.02527780206537837
36,10.55281627179566,10.55281670544499,0.00302530192471602,4.218509445646329,4.218587422283342,0.02564949199460807
37,10.55292161995946,10.55292206612373,0.003068661432973277,4.058396558670751,4.059061052184592,0.07344384202131772
38,10.55300634678048,10.55300679498838,0.00307569362095293,3.866073580907593,3.866419827990192,0.0517431472204214
39,10.55321659481782,10.55321704066337,0.0030676079249188,3.761995205497501,3.76204431934231,0.0192232804098655
40,10.55294268959213,10.55294313186192,0.003055241953467571,3.655715547275408,3.655814701984568,0.02692531624292202
41,10.55250515849515,10.55250559678309,0.003041394290713671,3.544632080316669,3.544923902657367,0.04548506151025747
42,10.55249260637348,10.55249302437926,0.002970187384676547,3.341549744053263,3.342212540757133,0.06655806196026712
43,10.55260961007879,10.5526100413092,0.003016822996796389,3.243396258634044,3.243421707418356,0.01284840960969717
44,10.55269523347986,10.55269566728144,0.003025815367593712,3.206048212022246,3.206084405022513,0.0152339856961385
45,10.55286782515241,10.55286825543504,0.003013542717114019,3.104230661591214,3.104569301865684,0.04585356827922053
46,10.55278533978163,10.55278576756103,0.003004752293119061,2.98816298201597,2.988318267351955,0.03046407555022065
47,10.55338963478034,10.55339008066597,0.003067770913508958,2.888009946202411,2.888460219313898,0.05099989406662565
