#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 16:46:08.746
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.001002625,0.07962454131538149
0.001002875,0.09064171778982892
0.001003125,0.09798650210612719
0.001003375,0.1090036785805746
0.001003625,0.1163484628968829
0.001003875,0.1273656393713203
0.001004125,0.1347104236876186
0.001004375,0.145727600162066
0.001004625,0.1493999923202118
0.001004875,0.1530723844783643
0.001005125,0.1640895609528117
0.001005375,0.1604171687946626
0.001005625,0.17143434526911
0.001005875,0.1787791295854083
0.001006125,0.1897963060598557
0.001006375,0.2008134825343031
0.001006625,0.2081582668506014
0.001006875,0.2155030511668997
0.001007125,0.222847835483198
0.001007375,0.2301926197994962
0.001007625,0.2338650119576454
0.001007875,0.2412097962739437
0.001008125,0.2485545805902419
0.001008375,0.2595717570646894
0.001008625,0.2632441492228385
0.001008875,0.2705889335391368
0.001009125,0.2779337178554351
0.001009375,0.2926232864880317
0.001009625,0.2962956786461808
0.001009875,0.303640462962479
0.001010125,0.3073128551206348
0.001010375,0.3146576394369265
0.001010625,0.3183300315950756
0.001010875,0.3220024237532247
0.001011125,0.3293472080695164
0.001011375,0.3330196002276722
0.001011625,0.3403643845439704
0.001011875,0.3477091688602754
0.001012125,0.355053953176567
0.001012375,0.3587263453347161
0.001012625,0.3623987374928653
0.001012875,0.3697435218091636
0.001013125,0.3734159139673127
0.001013375,0.380760698283611
0.001013625,0.3881054825999093
0.001013875,0.3954502669162075
0.001014125,0.3991226590743567
0.001014375,0.4027950512325058
0.001014625,0.4027950512325058
0.001014875,0.4101398355488041
0.001015125,0.4138122277069533
0.001015375,0.4174846198651024
0.001015625,0.4211570120232515
0.001015875,0.4174846198651024
0.001016125,0.4211570120232515
0.001016375,0.4248294041814007
0.001016625,0.4248294041814007
0.001016875,0.432174188497699
0.001017125,0.432174188497699
0.001017375,0.432174188497699
0.001017625,0.4395189728139972
0.001017875,0.4431913649721464
0.001018125,0.4358465806558481
0.001018375,0.4468637571302955
0.001018625,0.4468637571302955
0.001018875,0.4542085414465938
0.001019125,0.4542085414465938
0.001019375,0.4542085414465938
0.001019625,0.4505361492884447
0.001019875,0.4542085414465938
0.001020125,0.4542085414465938
0.001020375,0.4505361492884447
0.001020625,0.4542085414465938
0.001020875,0.4542085414465938
0.001021125,0.4578809336047429
0.001021375,0.4542085414465938
0.001021625,0.4652257179210412
0.001021875,0.4652257179210412
0.001022125,0.4688981100791904
0.001022375,0.4725705022373395
0.001022625,0.4762428943954886
0.001022875,0.4725705022373395
0.001023125,0.4725705022373395
0.001023375,0.4725705022373395
0.001023625,0.4725705022373395
0.001023875,0.4725705022373395
0.001024125,0.4762428943954886
0.001024375,0.4725705022373395
0.001024625,0.4762428943954886
0.001024875,0.4762428943954886
0.001025125,0.4799152865536378
0.001025375,0.4835876787117869
0.001025625,0.4835876787117869
0.001025875,0.4872600708699361
0.001026125,0.4909324630280852
0.001026375,0.4909324630280852
0.001026625,0.4909324630280852
0.001026875,0.4909324630280852
0.001027125,0.4872600708699361
0.001027375,0.4835876787117869
0.001027625,0.4872600708699361
0.001027875,0.4909324630280852
0.001028125,0.4872600708699361
0.001028375,0.4872600708699361
0.001028625,0.4909324630280852
0.001028875,0.4872600708699361
0.001029125,0.4872600708699361
0.001029375,0.4872600708699361
0.001029625,0.4909324630280852
0.001029875,0.4946048551862343
0.001030125,0.4946048551862343
0.001030375,0.4982772473443835
0.001030625,0.4982772473443835
0.001030875,0.4946048551862343
0.001031125,0.4946048551862343
0.001031375,0.4946048551862343
0.001031625,0.4946048551862343
0.001031875,0.5019496395025326
0.001032125,0.5019496395025326
0.001032375,0.5019496395025326
0.001032625,0.5019496395025326
0.001032875,0.5019496395025326
0.001033125,0.5092944238188308
0.001033375,0.5019496395025326
0.001033625,0.5056220316606816
0.001033875,0.5056220316606816
0.001034125,0.5092944238188308
0.001034375,0.5092944238188308
0.001034625,0.5056220316606816
0.001034875,0.5056220316606816
0.001035125,0.5092944238188308
0.001035375,0.51296681597698
0.001035625,0.5092944238188308
0.001035875,0.5092944238188308
0.001036125,0.5092944238188308
0.001036375,0.51296681597698
0.001036625,0.5092944238188308
0.001036875,0.5092944238188308
0.001037125,0.5092944238188308
0.001037375,0.5092944238188308
0.001037625,0.51296681597698
0.001037875,0.5092944238188308
0.001038125,0.5092944238188308
0.001038375,0.5056220316606816
0.001038625,0.5092944238188308
0.001038875,0.51296681597698
0.001039125,0.51296681597698
0.001039375,0.51296681597698
0.001039625,0.51296681597698
0.001039875,0.51296681597698
0.001040125,0.5166392081351291
0.001040375,0.51296681597698
0.001040625,0.5166392081351291
0.001040875,0.5166392081351291
0.001041125,0.5166392081351291
0.001041375,0.5203116002932783
0.001041625,0.5203116002932783
0.001041875,0.5203116002932783
0.001042125,0.5203116002932783
0.001042375,0.5203116002932783
0.001042625,0.5239839924514273
0.001042875,0.5203116002932783
0.001043125,0.5203116002932783
0.001043375,0.5203116002932783
0.001043625,0.5239839924514273
0.001043875,0.5239839924514273
0.001044125,0.5203116002932783
0.001044375,0.5203116002932783
0.001044625,0.5276563846095765
0.001044875,0.5239839924514273
0.001045125,0.5239839924514273
0.001045375,0.5239839924514273
0.001045625,0.5239839924514273
0.001045875,0.5239839924514273
0.001046125,0.5276563846095765
0.001046375,0.5276563846095765
0.001046625,0.5203116002932783
0.001046875,0.5276563846095765
0.001047125,0.5239839924514273
0.001047375,0.5203116002932783
0.001047625,0.5239839924514273
0.001047875,0.5203116002932783
0.001048125,0.5239839924514273
0.001048375,0.5276563846095765
0.001048625,0.5239839924514273
0.001048875,0.5239839924514273
0.001049125,0.5203116002932783
0.001049375,0.5239839924514273
0.001049625,0.5276563846095765
0.001049875,0.5239839924514273
0.001050125,0.5276563846095765
0.001050375,0.5239839924514273
0.001050625,0.5239839924514273
0.001050875,0.5276563846095765
0.001051125,0.5239839924514273
0.001051375,0.5239839924514273
0.001051625,0.5276563846095765
0.001051875,0.5239839924514273
0.001052125,0.5239839924514273
0.001052375,0.5276563846095765
0.001052625,0.5239839924514273
