#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321B0DF82,,
#Date Time: 2022-02-28 19:17:59.766,,
#Sample rate: 4e+06Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,
#Wavegen Channel 1: Running,,
#Mode: Simple,,
#Type: Sine,,
#Frequency: 1 kHz,,
#Period: 1 ms,,
#Amplitude: 5 V,,
#Offset: 0 V,,
#Symmetry: 50 %,,
#Phase: 0 °,,
,,
Time (s),Channel 1 (V),Id1
0.00113175,3.707947994,3.71E-03
0.001132,3.696930817,3.70E-03
0.00113225,3.693258425,3.69E-03
0.0011325,3.693258425,3.69E-03
0.00113275,3.682241248,3.68E-03
0.001133,3.682241248,3.68E-03
0.00113325,3.674896464,3.67E-03
0.0011335,3.671224072,3.67E-03
0.00113375,3.674896464,3.67E-03
0.001134,3.663879288,3.66E-03
0.00113425,3.656534503,3.66E-03
0.0011345,3.663879288,3.66E-03
0.00113475,3.660206896,3.66E-03
0.001135,3.660206896,3.66E-03
0.00113525,3.652862111,3.65E-03
0.0011355,3.649189719,3.65E-03
0.00113575,3.641844935,3.64E-03
0.001136,3.641844935,3.64E-03
0.00113625,3.638172543,3.64E-03
0.0011365,3.63450015,3.63E-03
0.00113675,3.630827758,3.63E-03
0.001137,3.623482974,3.62E-03
0.00113725,3.619810582,3.62E-03
0.0011375,3.619810582,3.62E-03
0.00113775,3.612465797,3.61E-03
0.001138,3.608793405,3.61E-03
0.00113825,3.601448621,3.60E-03
0.0011385,3.601448621,3.60E-03
0.00113875,3.590431445,3.59E-03
0.001139,3.590431445,3.59E-03
0.00113925,3.58308666,3.58E-03
0.0011395,3.579414268,3.58E-03
0.00113975,3.579414268,3.58E-03
0.00114,3.572069484,3.57E-03
0.00114025,3.568397092,3.57E-03
0.0011405,3.564724699,3.56E-03
0.00114075,3.564724699,3.56E-03
0.001141,3.557379915,3.56E-03
0.00114125,3.557379915,3.56E-03
0.0011415,3.561052307,3.56E-03
0.00114175,3.553707523,3.55E-03
0.001142,3.550035131,3.55E-03
0.00114225,3.539017954,3.54E-03
0.0011425,3.535345562,3.54E-03
0.00114275,3.53167317,3.53E-03
0.001143,3.524328386,3.52E-03
0.00114325,3.520655994,3.52E-03
0.0011435,3.516983601,3.52E-03
0.00114375,3.516983601,3.52E-03
0.001144,3.509638817,3.51E-03
0.00114425,3.505966425,3.51E-03
0.0011445,3.502294033,3.50E-03
0.00114475,3.494949248,3.49E-03
0.001145,3.491276856,3.49E-03
0.00114525,3.483932072,3.48E-03
0.0011455,3.487604464,3.49E-03
0.00114575,3.483932072,3.48E-03
0.001146,3.472914895,3.47E-03
0.00114625,3.469242503,3.47E-03
0.0011465,3.472914895,3.47E-03
0.00114675,3.461897719,3.46E-03
0.001147,3.454552935,3.45E-03
0.00114725,3.450880542,3.45E-03
0.0011475,3.44720815,3.45E-03
0.00114775,3.44720815,3.45E-03
0.001148,3.436190974,3.44E-03
0.00114825,3.432518582,3.43E-03
0.0011485,3.432518582,3.43E-03
0.00114875,3.417829013,3.42E-03
0.001149,3.414156621,3.41E-03
0.00114925,3.406811837,3.41E-03
0.0011495,3.410484229,3.41E-03
0.00114975,3.410484229,3.41E-03
0.00115,3.406811837,3.41E-03
0.00115025,3.403139444,3.40E-03
0.0011505,3.39579466,3.40E-03
0.00115075,3.392122268,3.39E-03
0.001151,3.388449876,3.39E-03
0.00115125,3.384777484,3.38E-03
0.0011515,3.377432699,3.38E-03
0.00115175,3.373760307,3.37E-03
0.001152,3.366415523,3.37E-03
0.00115225,3.362743131,3.36E-03
0.0011525,3.359070739,3.36E-03
0.00115275,3.34438117,3.34E-03
0.001153,3.340708778,3.34E-03
0.00115325,3.340708778,3.34E-03
0.0011535,3.333363993,3.33E-03
0.00115375,3.329691601,3.33E-03
0.001154,3.326019209,3.33E-03
0.00115425,3.318674425,3.32E-03
0.0011545,3.322346817,3.32E-03
0.00115475,3.315002033,3.32E-03
0.001155,3.31132964,3.31E-03
0.00115525,3.307657248,3.31E-03
0.0011555,3.300312464,3.30E-03
0.00115575,3.29296768,3.29E-03
0.001156,3.29296768,3.29E-03
0.00115625,3.281950503,3.28E-03
0.0011565,3.278278111,3.28E-03
0.00115675,3.270933327,3.27E-03
0.001157,3.270933327,3.27E-03
0.00115725,3.267260935,3.27E-03
0.0011575,3.267260935,3.27E-03
0.00115775,3.25991615,3.26E-03
0.001158,3.252571366,3.25E-03
0.00115825,3.252571366,3.25E-03
0.0011585,3.252571366,3.25E-03
0.00115875,3.245226582,3.25E-03
0.001159,3.234209405,3.23E-03
0.00115925,3.226864621,3.23E-03
0.0011595,3.223192229,3.22E-03
0.00115975,3.215847444,3.22E-03
0.00116,3.20850266,3.21E-03
0.00116025,3.197485484,3.20E-03
0.0011605,3.197485484,3.20E-03
0.00116075,3.193813091,3.19E-03
0.001161,3.186468307,3.19E-03
0.00116125,3.186468307,3.19E-03
0.0011615,3.182795915,3.18E-03
0.00116175,3.179123523,3.18E-03
0.001162,3.175451131,3.18E-03
0.00116225,3.171778738,3.17E-03
0.0011625,3.168106346,3.17E-03
0.00116275,3.160761562,3.16E-03
0.001163,3.15708917,3.16E-03
0.00116325,3.146071993,3.15E-03
0.0011635,3.142399601,3.14E-03
0.00116375,3.142399601,3.14E-03
0.001164,3.135054817,3.14E-03
0.00116425,3.131382425,3.13E-03
0.0011645,3.12403764,3.12E-03
0.00116475,3.12403764,3.12E-03
0.001165,3.116692856,3.12E-03
0.00116525,3.116692856,3.12E-03
0.0011655,3.109348072,3.11E-03
0.00116575,3.10567568,3.11E-03
0.001166,3.098330895,3.10E-03
0.00116625,3.090986111,3.09E-03
0.0011665,3.090986111,3.09E-03
0.00116675,3.083641327,3.08E-03
0.001167,3.076296542,3.08E-03
0.00116725,3.07262415,3.07E-03
0.0011675,3.068951758,3.07E-03
0.00116775,3.065279366,3.07E-03
0.001168,3.061606974,3.06E-03
0.00116825,3.057934582,3.06E-03
0.0011685,3.043245013,3.04E-03
0.00116875,3.035900229,3.04E-03
0.001169,3.032227836,3.03E-03
0.00116925,3.028555444,3.03E-03
0.0011695,3.017538268,3.02E-03
0.00116975,3.017538268,3.02E-03
0.00117,3.013865876,3.01E-03
0.00117025,3.010193484,3.01E-03
0.0011705,2.999176307,3.00E-03
0.00117075,2.995503915,3.00E-03
0.001171,2.988159131,2.99E-03
0.00117125,2.984486738,2.98E-03
0.0011715,2.977141954,2.98E-03
0.00117175,2.96979717,2.97E-03
0.001172,2.96979717,2.97E-03
0.00117225,2.958779993,2.96E-03
0.0011725,2.955107601,2.96E-03
0.00117275,2.947762817,2.95E-03
0.001173,2.944090425,2.94E-03
0.00117325,2.947762817,2.95E-03
0.0011735,2.93674564,2.94E-03
0.00117375,2.929400856,2.93E-03
0.001174,2.922056072,2.92E-03
0.00117425,2.911038895,2.91E-03
0.0011745,2.907366503,2.91E-03
0.00117475,2.907366503,2.91E-03
0.001175,2.900021719,2.90E-03
0.00117525,2.900021719,2.90E-03
0.0011755,2.889004542,2.89E-03
0.00117575,2.88533215,2.89E-03
0.001176,2.881659758,2.88E-03
0.00117625,2.877987366,2.88E-03
0.0011765,2.874314974,2.87E-03
0.00117675,2.866970189,2.87E-03
0.001177,2.855953013,2.86E-03
0.00117725,2.855953013,2.86E-03
0.0011775,2.852280621,2.85E-03
0.00117775,2.844935836,2.84E-03
0.001178,2.841263444,2.84E-03
0.00117825,2.83391866,2.83E-03
0.0011785,2.826573876,2.83E-03
0.00117875,2.822901483,2.82E-03
0.001179,2.819229091,2.82E-03
0.00117925,2.804539523,2.80E-03
0.0011795,2.804539523,2.80E-03
0.00117975,2.800867131,2.80E-03
0.00118,2.793522346,2.79E-03
0.00118025,2.789849954,2.79E-03
0.0011805,2.78250517,2.78E-03
0.00118075,2.775160385,2.78E-03
0.001181,2.778832778,2.78E-03
0.00118125,2.771487993,2.77E-03
0.0011815,2.767815601,2.77E-03
0.00118175,2.764143209,2.76E-03
0.001182,2.756798425,2.76E-03
0.00118225,2.753126032,2.75E-03
0.0011825,2.745781248,2.75E-03
0.00118275,2.742108856,2.74E-03
0.001183,2.731091679,2.73E-03
0.00118325,2.723746895,2.72E-03
0.0011835,2.720074503,2.72E-03
0.00118375,2.709057327,2.71E-03
0.001184,2.705384934,2.71E-03
0.00118425,2.69804015,2.70E-03
0.0011845,2.690695366,2.69E-03
0.00118475,2.683350581,2.68E-03
0.001185,2.679678189,2.68E-03
0.00118525,2.679678189,2.68E-03
0.0011855,2.664988621,2.66E-03
0.00118575,2.661316228,2.66E-03
0.001186,2.661316228,2.66E-03
0.00118625,2.657643836,2.66E-03
0.0011865,2.64662666,2.65E-03
0.00118675,2.64662666,2.65E-03
0.001187,2.639281876,2.64E-03
0.00118725,2.624592307,2.62E-03
0.0011875,2.620919915,2.62E-03
0.00118775,2.620919915,2.62E-03
0.001188,2.609902738,2.61E-03
0.00118825,2.602557954,2.60E-03
0.0011885,2.598885562,2.60E-03
0.00118875,2.59521317,2.60E-03
0.001189,2.591540777,2.59E-03
0.00118925,2.584195993,2.58E-03
0.0011895,2.580523601,2.58E-03
0.00118975,2.573178817,2.57E-03
0.00119,2.569506425,2.57E-03
0.00119025,2.56216164,2.56E-03
0.0011905,2.558489248,2.56E-03
0.00119075,2.551144464,2.55E-03
0.001191,2.547472072,2.55E-03
0.00119125,2.540127287,2.54E-03
0.0011915,2.532782503,2.53E-03
0.00119175,2.525437719,2.53E-03
0.001192,2.514420542,2.51E-03
0.00119225,2.507075758,2.51E-03
0.0011925,2.496058581,2.50E-03
0.00119275,2.496058581,2.50E-03
0.001193,2.496058581,2.50E-03
0.00119325,2.492386189,2.49E-03
0.0011935,2.485041405,2.49E-03
0.00119375,2.481369013,2.48E-03
0.001194,2.470351836,2.47E-03
0.00119425,2.470351836,2.47E-03
0.0011945,2.463007052,2.46E-03
0.00119475,2.455662268,2.46E-03
0.001195,2.448317483,2.45E-03
0.00119525,2.440972699,2.44E-03
0.0011955,2.433627915,2.43E-03
0.00119575,2.429955523,2.43E-03
0.001196,2.422610738,2.42E-03
0.00119625,2.415265954,2.42E-03
0.0011965,2.411593562,2.41E-03
0.00119675,2.400576385,2.40E-03
0.001197,2.404248777,2.40E-03
0.00119725,2.396903993,2.40E-03
0.0011975,2.393231601,2.39E-03
0.00119775,2.382214424,2.38E-03
0.001198,2.378542032,2.38E-03
0.00119825,2.371197248,2.37E-03
0.0011985,2.363852464,2.36E-03
0.00119875,2.356507679,2.36E-03
0.001199,2.349162895,2.35E-03
0.00119925,2.338145719,2.34E-03
0.0011995,2.334473326,2.33E-03
0.00119975,2.327128542,2.33E-03
0.0012,2.319783758,2.32E-03
0.00120025,2.316111366,2.32E-03
0.0012005,2.312438973,2.31E-03
0.00120075,2.305094189,2.31E-03
0.001201,2.308766581,2.31E-03
0.00120125,2.294077013,2.29E-03
0.0012015,2.286732228,2.29E-03
0.00120175,2.279387444,2.28E-03
0.001202,2.27204266,2.27E-03
0.00120225,2.264697875,2.26E-03
0.0012025,2.261025483,2.26E-03
0.00120275,2.253680699,2.25E-03
0.001203,2.253680699,2.25E-03
0.00120325,2.250008307,2.25E-03
0.0012035,2.23899113,2.24E-03
0.00120375,2.231646346,2.23E-03
0.001204,2.224301562,2.22E-03
0.00120425,2.22062917,2.22E-03
0.0012045,2.213284385,2.21E-03
0.00120475,2.209611993,2.21E-03
0.001205,2.202267209,2.20E-03
0.00120525,2.198594817,2.20E-03
0.0012055,2.18757764,2.19E-03
0.00120575,2.183905248,2.18E-03
0.001206,2.176560464,2.18E-03
0.00120625,2.176560464,2.18E-03
0.0012065,2.161870895,2.16E-03
0.00120675,2.158198503,2.16E-03
0.001207,2.150853719,2.15E-03
0.00120725,2.147181326,2.15E-03
0.0012075,2.139836542,2.14E-03
0.00120775,2.128819366,2.13E-03
0.001208,2.128819366,2.13E-03
0.00120825,2.114129797,2.11E-03
0.0012085,2.106785013,2.11E-03
0.00120875,2.099440228,2.10E-03
0.001209,2.10311262,2.10E-03
0.00120925,2.095767836,2.10E-03
0.0012095,2.092095444,2.09E-03
0.00120975,2.08475066,2.08E-03
0.00121,2.077405875,2.08E-03
0.00121025,2.070061091,2.07E-03
0.0012105,2.062716307,2.06E-03
0.00121075,2.059043915,2.06E-03
0.001211,2.048026738,2.05E-03
0.00121125,2.044354346,2.04E-03
0.0012115,2.037009562,2.04E-03
0.00121175,2.025992385,2.03E-03
0.001212,2.022319993,2.02E-03
0.00121225,2.014975209,2.01E-03
0.0012125,2.011302817,2.01E-03
0.00121275,2.007630424,2.01E-03
0.001213,2.00028564,2.00E-03
0.00121325,1.996613248,2.00E-03
0.0012135,1.985596071,1.99E-03
0.00121375,1.981923679,1.98E-03
0.001214,1.978251287,1.98E-03
0.00121425,1.970906503,1.97E-03
0.0012145,1.963561718,1.96E-03
0.00121475,1.952544542,1.95E-03
0.001215,1.945199758,1.95E-03
0.00121525,1.934182581,1.93E-03
0.0012155,1.923165405,1.92E-03
0.00121575,1.919493013,1.92E-03
0.001216,1.91582062,1.92E-03
0.00121625,1.904803444,1.90E-03
0.0012165,1.901131052,1.90E-03
0.00121675,1.89745866,1.90E-03
0.001217,1.893786267,1.89E-03
0.00121725,1.886441483,1.89E-03
0.0012175,1.882769091,1.88E-03
0.00121775,1.875424307,1.88E-03
0.001218,1.868079522,1.87E-03
0.00121825,1.860734738,1.86E-03
0.0012185,1.853389954,1.85E-03
0.00121875,1.846045169,1.85E-03
0.001219,1.838700385,1.84E-03
0.00121925,1.835027993,1.84E-03
0.0012195,1.827683209,1.83E-03
0.00121975,1.816666032,1.82E-03
0.00122,1.809321248,1.81E-03
0.00122025,1.801976463,1.80E-03
0.0012205,1.790959287,1.79E-03
0.00122075,1.787286895,1.79E-03
0.001221,1.779942111,1.78E-03
0.00122125,1.776269718,1.78E-03
0.0012215,1.768924934,1.77E-03
0.00122175,1.76158015,1.76E-03
0.001222,1.754235365,1.75E-03
0.00122225,1.750562973,1.75E-03
0.0012225,1.735873405,1.74E-03
0.00122275,1.72852862,1.73E-03
0.001223,1.721183836,1.72E-03
0.00122325,1.717511444,1.72E-03
0.0012235,1.706494267,1.71E-03
0.00122375,1.702821875,1.70E-03
0.001224,1.695477091,1.70E-03
0.00122425,1.684459914,1.68E-03
0.0012245,1.67711513,1.68E-03
0.00122475,1.67711513,1.68E-03
0.001225,1.673442738,1.67E-03
0.00122525,1.658753169,1.66E-03
0.0012255,1.655080777,1.66E-03
0.00122575,1.655080777,1.66E-03
0.001226,1.647735993,1.65E-03
0.00122625,1.644063601,1.64E-03
0.0012265,1.636718816,1.64E-03
0.00122675,1.636718816,1.64E-03
0.001227,1.622029248,1.62E-03
0.00122725,1.622029248,1.62E-03
0.0012275,1.611012071,1.61E-03
0.00122775,1.603667287,1.60E-03
0.001228,1.596322503,1.60E-03
0.00122825,1.588977718,1.59E-03
0.0012285,1.581632934,1.58E-03
0.00122875,1.577960542,1.58E-03
0.001229,1.570615758,1.57E-03
0.00122925,1.559598581,1.56E-03
0.0012295,1.559598581,1.56E-03
0.00122975,1.544909012,1.54E-03
0.00123,1.544909012,1.54E-03
0.00123025,1.533891836,1.53E-03
0.0012305,1.530219444,1.53E-03
0.00123075,1.522874659,1.52E-03
0.001231,1.515529875,1.52E-03
0.00123125,1.508185091,1.51E-03
0.0012315,1.500840307,1.50E-03
0.00123175,1.497167914,1.50E-03
0.001232,1.486150738,1.49E-03
0.00123225,1.478805954,1.48E-03
0.0012325,1.467788777,1.47E-03
0.00123275,1.467788777,1.47E-03
0.001233,1.456771601,1.46E-03
0.00123325,1.445754424,1.45E-03
0.0012335,1.43840964,1.44E-03
0.00123375,1.434737248,1.43E-03
0.001234,1.427392463,1.43E-03
0.00123425,1.420047679,1.42E-03
0.0012345,1.412702895,1.41E-03
0.00123475,1.40535811,1.41E-03
0.001235,1.398013326,1.40E-03
0.00123525,1.390668542,1.39E-03
0.0012355,1.379651365,1.38E-03
0.00123575,1.375978973,1.38E-03
0.001236,1.368634189,1.37E-03
0.00123625,1.361289405,1.36E-03
0.0012365,1.357617012,1.36E-03
0.00123675,1.35394462,1.35E-03
0.001237,1.346599836,1.35E-03
0.00123725,1.335582659,1.34E-03
0.0012375,1.331910267,1.33E-03
0.00123775,1.320893091,1.32E-03
0.001238,1.317220699,1.32E-03
0.00123825,1.309875914,1.31E-03
0.0012385,1.309875914,1.31E-03
0.00123875,1.298858738,1.30E-03
0.001239,1.287841561,1.29E-03
0.00123925,1.284169169,1.28E-03
0.0012395,1.276824385,1.28E-03
0.00123975,1.269479601,1.27E-03
0.00124,1.262134816,1.26E-03
0.00124025,1.254790032,1.25E-03
0.0012405,1.247445248,1.25E-03
0.00124075,1.243772855,1.24E-03
0.001241,1.240100463,1.24E-03
0.00124125,1.229083287,1.23E-03
0.0012415,1.225410895,1.23E-03
0.00124175,1.21806611,1.22E-03
0.001242,1.207048934,1.21E-03
0.00124225,1.203376542,1.20E-03
0.0012425,1.192359365,1.19E-03
0.00124275,1.188686973,1.19E-03
0.001243,1.177669797,1.18E-03
0.00124325,1.173997404,1.17E-03
0.0012435,1.162980228,1.16E-03
0.00124375,1.159307836,1.16E-03
0.001244,1.151963051,1.15E-03
0.00124425,1.144618267,1.14E-03
0.0012445,1.137273483,1.14E-03
0.00124475,1.133601091,1.13E-03
0.001245,1.126256306,1.13E-03
0.00124525,1.126256306,1.13E-03
0.0012455,1.111566738,1.11E-03
0.00124575,1.104221953,1.10E-03
0.001246,1.096877169,1.10E-03
0.00124625,1.093204777,1.09E-03
0.0012465,1.0821876,1.08E-03
0.00124675,1.071170424,1.07E-03
0.001247,1.06382564,1.06E-03
0.00124725,1.052808463,1.05E-03
0.0012475,1.045463679,1.05E-03
0.00124775,1.038118895,1.04E-03
0.001248,1.034446502,1.03E-03
0.00124825,1.023429326,1.02E-03
0.0012485,1.027101718,1.03E-03
0.00124875,1.019756934,1.02E-03
0.001249,1.012412149,1.01E-03
0.00124925,1.001394973,1.00E-03
0.0012495,0.994050189,9.94E-04
0.00124975,0.990377797,9.90E-04
0.00125,0.97936062,9.79E-04
0.00125025,0.972015836,9.72E-04
0.0012505,0.960998659,9.61E-04
0.00125075,0.953653875,9.54E-04
0.001251,0.946309091,9.46E-04
0.00125125,0.935291914,9.35E-04
0.0012515,0.931619522,9.32E-04
0.00125175,0.924274738,9.24E-04
0.001252,0.916929953,9.17E-04
0.00125225,0.913257561,9.13E-04
0.0012525,0.905912777,9.06E-04
0.00125275,0.898567993,8.99E-04
0.001253,0.887550816,8.88E-04
0.00125325,0.883878424,8.84E-04
0.0012535,0.87653364,8.77E-04
0.00125375,0.865516463,8.66E-04
0.001254,0.865516463,8.66E-04
0.00125425,0.854499287,8.54E-04
0.0012545,0.854499287,8.54E-04
0.00125475,0.84348211,8.43E-04
0.001255,0.839809718,8.40E-04
0.00125525,0.828792542,8.29E-04
0.0012555,0.825120149,8.25E-04
0.00125575,0.810430581,8.10E-04
0.001256,0.803085796,8.03E-04
0.00125625,0.795741012,7.96E-04
0.0012565,0.795741012,7.96E-04
0.00125675,0.79206862,7.92E-04
0.001257,0.788396228,7.88E-04
0.00125725,0.781051444,7.81E-04
0.0012575,0.766361875,7.66E-04
0.00125775,0.759017091,7.59E-04
0.001258,0.755344698,7.55E-04
0.00125825,0.744327522,7.44E-04
0.0012585,0.733310345,7.33E-04
0.00125875,0.725965561,7.26E-04
0.001259,0.714948385,7.15E-04
0.00125925,0.711275993,7.11E-04
0.0012595,0.700258816,7.00E-04
0.00125975,0.700258816,7.00E-04
0.00126,0.692914032,6.93E-04
0.00126025,0.68924164,6.89E-04
0.0012605,0.685569247,6.86E-04
0.00126075,0.674552071,6.75E-04
0.001261,0.663534894,6.64E-04
0.00126125,0.65619011,6.56E-04
0.0012615,0.648845326,6.49E-04
0.00126175,0.641500542,6.42E-04
0.001262,0.634155757,6.34E-04
0.00126225,0.630483365,6.30E-04
0.0012625,0.626810973,6.27E-04
0.00126275,0.615793796,6.16E-04
0.001263,0.612121404,6.12E-04
0.00126325,0.60477662,6.05E-04
0.0012635,0.593759443,5.94E-04
0.00126375,0.582742267,5.83E-04
0.001264,0.575397483,5.75E-04
0.00126425,0.568052698,5.68E-04
0.0012645,0.568052698,5.68E-04
0.00126475,0.568052698,5.68E-04
0.001265,0.564380306,5.64E-04
0.00126525,0.549690738,5.50E-04
0.0012655,0.546018345,5.46E-04
0.00126575,0.535001169,5.35E-04
0.001266,0.523983992,5.24E-04
0.00126625,0.5203116,5.20E-04
0.0012665,0.509294424,5.09E-04
0.00126675,0.498277247,4.98E-04
0.001267,0.490932463,4.91E-04
0.00126725,0.487260071,4.87E-04
0.0012675,0.476242894,4.76E-04
0.00126775,0.476242894,4.76E-04
0.001268,0.461553326,4.62E-04
0.00126825,0.450536149,4.51E-04
0.0012685,0.450536149,4.51E-04
0.00126875,0.443191365,4.43E-04
0.001269,0.439518973,4.40E-04
0.00126925,0.432174188,4.32E-04
0.0012695,0.421157012,4.21E-04
0.00126975,0.41748462,4.17E-04
0.00127,0.410139836,4.10E-04
0.00127025,0.395450267,3.95E-04
0.0012705,0.388105483,3.88E-04
0.00127075,0.38443309,3.84E-04
0.001271,0.377088306,3.77E-04
0.00127125,0.369743522,3.70E-04
0.0012715,0.36607113,3.66E-04
0.00127175,0.362398737,3.62E-04
0.001272,0.355053953,3.55E-04
0.00127225,0.347709169,3.48E-04
0.0012725,0.344036777,3.44E-04
0.00127275,0.336691992,3.37E-04
0.001273,0.325674816,3.26E-04
0.00127325,0.314657639,3.15E-04
0.0012735,0.314657639,3.15E-04
0.00127375,0.307312855,3.07E-04
0.001274,0.296295679,2.96E-04
0.00127425,0.292623286,2.93E-04
0.0012745,0.285278502,2.85E-04
0.00127475,0.277933718,2.78E-04
0.001275,0.277933718,2.78E-04
0.00127525,0.263244149,2.63E-04
0.0012755,0.255899365,2.56E-04
0.00127575,0.252226973,2.52E-04
0.001276,0.241209796,2.41E-04
0.00127625,0.237537404,2.38E-04
0.0012765,0.237537404,2.38E-04
0.00127675,0.226520228,2.27E-04
0.001277,0.222847835,2.23E-04
0.00127725,0.215503051,2.16E-04
0.0012775,0.211830659,2.12E-04
0.00127775,0.204485875,2.04E-04
0.001278,0.200813483,2.01E-04
0.00127825,0.193468698,1.93E-04
0.0012785,0.186123914,1.86E-04
0.00127875,0.17877913,1.79E-04
0.001279,0.167761953,1.68E-04
0.00127925,0.164089561,1.64E-04
0.0012795,0.156744777,1.57E-04
0.00127975,0.149399992,1.49E-04
0.00128,0.1457276,1.46E-04
0.00128025,0.138382816,1.38E-04
0.0012805,0.134710424,1.35E-04
0.00128075,0.131038032,1.31E-04
0.001281,0.123693247,1.24E-04
0.00128125,0.116348463,1.16E-04
0.0012815,0.109003679,1.09E-04
0.00128175,0.097986502,9.80E-05
0.001282,0.09431411,9.43E-05
0.00128225,0.086969326,8.70E-05
0.0012825,0.083296933,8.33E-05
0.00128275,0.079624541,7.96E-05
0.001283,0.072279757,7.23E-05
0.00128325,0.075952149,7.60E-05
0.0012835,0.075952149,7.60E-05
0.00128375,0.068607365,6.86E-05
0.001284,0.057590188,5.76E-05
0.00128425,0.050245404,5.02E-05
0.0012845,0.050245404,5.02E-05
0.00128475,0.04290062,4.29E-05
0.001285,0.039228228,3.92E-05
0.00128525,0.031883443,3.19E-05
0.0012855,0.028211051,2.82E-05
0.00128575,0.024538659,2.45E-05
0.001286,0.024538659,2.45E-05
0.00128625,0.017193875,1.72E-05
0.0012865,0.00984909,9.85E-06
0.00128675,0.00984909,9.85E-06
0.001287,0.002504306,2.50E-06
0.00128725,-0.001168086,-1.17E-06
0.0012875,-0.001168086,-1.17E-06
0.00128775,-0.004840478,-4.84E-06
0.001288,-0.001168086,-1.17E-06
0.00128825,-0.001168086,-1.17E-06
0.0012885,-0.00851287,-8.51E-06
0.00128875,-0.012185263,-1.22E-05
0.001289,-0.012185263,-1.22E-05
0.00128925,-0.015857655,-1.59E-05
0.0012895,-0.015857655,-1.59E-05
0.00128975,-0.012185263,-1.22E-05
0.00129,-0.012185263,-1.22E-05
0.00129025,-0.015857655,-1.59E-05
0.0012905,-0.012185263,-1.22E-05
0.00129075,-0.015857655,-1.59E-05
0.001291,-0.015857655,-1.59E-05
0.00129125,-0.019530047,-1.95E-05
0.0012915,-0.015857655,-1.59E-05
0.00129175,-0.015857655,-1.59E-05
0.001292,-0.019530047,-1.95E-05
0.00129225,-0.023202439,-2.32E-05
0.0012925,-0.019530047,-1.95E-05
0.00129275,-0.015857655,-1.59E-05
0.001293,-0.015857655,-1.59E-05
0.00129325,-0.00851287,-8.51E-06
0.0012935,-0.00851287,-8.51E-06
0.00129375,-0.015857655,-1.59E-05
0.001294,-0.015857655,-1.59E-05
0.00129425,-0.015857655,-1.59E-05
0.0012945,-0.019530047,-1.95E-05
0.00129475,-0.015857655,-1.59E-05
0.001295,-0.019530047,-1.95E-05
0.00129525,-0.023202439,-2.32E-05
0.0012955,-0.019530047,-1.95E-05
0.00129575,-0.023202439,-2.32E-05
0.001296,-0.026874831,-2.69E-05
0.00129625,-0.023202439,-2.32E-05
0.0012965,-0.026874831,-2.69E-05
0.00129675,-0.015857655,-1.59E-05
0.001297,-0.019530047,-1.95E-05
0.00129725,-0.015857655,-1.59E-05
0.0012975,-0.019530047,-1.95E-05
0.00129775,-0.019530047,-1.95E-05
0.001298,-0.015857655,-1.59E-05
0.00129825,-0.015857655,-1.59E-05
0.0012985,-0.015857655,-1.59E-05
0.00129875,-0.015857655,-1.59E-05
0.001299,-0.019530047,-1.95E-05
0.00129925,-0.019530047,-1.95E-05
0.0012995,-0.012185263,-1.22E-05
0.00129975,-0.015857655,-1.59E-05
0.0013,-0.015857655,-1.59E-05
0.00130025,-0.012185263,-1.22E-05
0.0013005,-0.019530047,-1.95E-05
0.00130075,-0.019530047,-1.95E-05
0.001301,-0.019530047,-1.95E-05
0.00130125,-0.023202439,-2.32E-05
0.0013015,-0.019530047,-1.95E-05
0.00130175,-0.015857655,-1.59E-05
0.001302,-0.012185263,-1.22E-05
0.00130225,-0.015857655,-1.59E-05
0.0013025,-0.019530047,-1.95E-05
0.00130275,-0.012185263,-1.22E-05
0.001303,-0.015857655,-1.59E-05
0.00130325,-0.015857655,-1.59E-05
0.0013035,-0.015857655,-1.59E-05
0.00130375,-0.015857655,-1.59E-05
0.001304,-0.015857655,-1.59E-05
0.00130425,-0.015857655,-1.59E-05
0.0013045,-0.015857655,-1.59E-05
0.00130475,-0.015857655,-1.59E-05
0.001305,-0.015857655,-1.59E-05
0.00130525,-0.012185263,-1.22E-05
0.0013055,-0.012185263,-1.22E-05
0.00130575,-0.012185263,-1.22E-05
0.001306,-0.015857655,-1.59E-05
0.00130625,-0.019530047,-1.95E-05
0.0013065,-0.012185263,-1.22E-05
0.00130675,-0.019530047,-1.95E-05
0.001307,-0.012185263,-1.22E-05
0.00130725,-0.012185263,-1.22E-05
0.0013075,-0.012185263,-1.22E-05
0.00130775,-0.012185263,-1.22E-05
0.001308,-0.012185263,-1.22E-05
0.00130825,-0.012185263,-1.22E-05
0.0013085,-0.00851287,-8.51E-06
0.00130875,-0.00851287,-8.51E-06
0.001309,-0.004840478,-4.84E-06
0.00130925,-0.00851287,-8.51E-06
0.0013095,-0.00851287,-8.51E-06
0.00130975,-0.00851287,-8.51E-06
0.00131,-0.004840478,-4.84E-06
0.00131025,-0.004840478,-4.84E-06
0.0013105,-0.004840478,-4.84E-06
0.00131075,-0.004840478,-4.84E-06
