#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 21:33:26.112
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -1.27837 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.002580354,0.5643803061910679,3.454407923073182
-0.002579724,0.5607079140329204,3.436207571038232
-0.002579094,0.5570355218747697,3.421647289410257
-0.002578464,0.5607079140329188,3.407087007782282
-0.002577834,0.5607079140329188,3.388886655747332
-0.002577204,0.5570355218747697,3.370686303712374
-0.002576574,0.5570355218747697,3.359766092491403
-0.002575944,0.5607079140329188,3.348845881270424
-0.002575314,0.5643803061910679,3.34156574045644
-0.002574684,0.5607079140329204,3.32336538842149
-0.002574054,0.5570355218747697,3.305165036386524
-0.002573424,0.5570355218747697,3.286964684351561
-0.002572794,0.5570355218747697,3.27604447313059
-0.002572164,0.5570355218747697,3.268764332316607
-0.002571534,0.557035521874768,3.250563980281639
-0.002570904,0.5533631297166205,3.228723557839698
-0.002570274,0.5533631297166205,3.214163276211732
-0.002569644,0.5533631297166205,3.203243064990762
-0.002569014,0.5570355218747697,3.18868278336279
-0.002568384,0.5607079140329188,3.174122501734815
-0.002567754,0.5607079140329188,3.155922149699865
-0.002567124,0.5607079140329188,3.14500193847889
-0.002566494,0.557035521874768,3.126801586443924
-0.002565864,0.5533631297166205,3.108601234408974
-0.002565234,0.5533631297166205,3.090400882374015
-0.002564604,0.5533631297166205,3.068560459932075
-0.002563974,0.5533631297166205,3.054000178304098
-0.002563344,0.5533631297166205,3.039439896676127
-0.002562714,0.5533631297166205,3.028519685455157
-0.002562084,0.5570355218747697,3.01395940382719
-0.002561454,0.5533631297166205,2.999399122199217
-0.002560824,0.5533631297166205,2.984838840571257
-0.002560194,0.5533631297166205,2.97027855894329
-0.002559564,0.5496907375584731,2.94843813650135
-0.002558934,0.5496907375584714,2.930237784466382
-0.002558304,0.5496907375584714,2.915677502838415
-0.002557674,0.5533631297166205,2.901117221210449
-0.002557044,0.5496907375584714,2.88291686917549
-0.002556414,0.5496907375584714,2.871996657954508
-0.002555784,0.5496907375584714,2.857436376326548
-0.002555154,0.5460183454003222,2.83923602429159
-0.002554524,0.5460183454003222,2.82103567225664
-0.002553894,0.5496907375584714,2.806475390628665
-0.002553264,0.5460183454003222,2.791915109000699
-0.002552634,0.5423459532421731,2.780994897779724
-0.002552004,0.5423459532421731,2.759154475337774
-0.002551374,0.5460183454003239,2.740954123302807
-0.002550744,0.5496907375584714,2.722753771267857
-0.002550114,0.5533631297166205,2.70819348963989
-0.002549484,0.5496907375584731,2.68635306719795
-0.002548854,0.5423459532421731,2.66451264475599
-0.002548224,0.5423459532421731,2.653592433535015
-0.002547594,0.5423459532421731,2.639032151907055
-0.002546964,0.5423459532421731,2.624471870279082
-0.002546334,0.538673561084024,2.598991377430132
-0.002545704,0.538673561084024,2.580791025395182
-0.002545074,0.5350011689258748,2.55531053254624
-0.002544444,0.5386735610840223,2.551670462139251
-0.002543814,0.5423459532421731,2.537110180511282
-0.002543184,0.538673561084024,2.518909828476324
-0.002542554,0.538673561084024,2.500709476441374
-0.002541924,0.538673561084024,2.478869053999415
-0.002541294,0.5350011689258748,2.460668701964448
-0.002540664,0.5350011689258748,2.442468349929499
-0.002540034,0.5350011689258748,2.431548138708524
-0.002539404,0.5350011689258748,2.413347786673574
-0.002538774,0.5350011689258748,2.395147434638607
-0.002538144,0.5350011689258748,2.373307012196657
-0.002537514,0.5350011689258748,2.358746730568697
-0.002536884,0.538673561084024,2.340546378533732
-0.002536254,0.5350011689258765,2.329626167312745
-0.002535624,0.538673561084024,2.304145674463815
-0.002534994,0.5350011689258748,2.289585392835848
-0.002534364,0.5350011689258748,2.27138504080088
-0.002533734,0.5350011689258748,2.24954461835894
-0.002533104,0.5276563846095765,2.231344266323982
-0.002532474,0.5276563846095765,2.224064125510002
-0.002531844,0.5276563846095765,2.209503843882032
-0.002531214,0.5313287767677241,2.187663421440072
-0.002530584,0.5276563846095765,2.165822998998132
-0.002529954,0.5313287767677257,2.147622646963174
-0.002529324,0.5276563846095765,2.125782224521219
-0.002528694,0.5276563846095765,2.114862013300248
-0.002528064,0.5276563846095765,2.09666166126529
-0.002527434,0.5276563846095765,2.08210137963733
-0.002526804,0.5239839924514273,2.063901027602365
-0.002526174,0.5239839924514273,2.042060605160415
-0.002525544,0.5276563846095765,2.016580112311474
