#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 21:34:40.889
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -1.27837 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000175014,0.696586423884437,3.731053274004549
0.000175644,0.696586423884437,3.738333414818532
0.000176274,0.696586423884437,3.75653376685349
0.000176904,0.696586423884437,3.774734118888448
0.000177534,0.7002588160425861,3.782014259702432
0.000178164,0.696586423884437,3.796574541330398
0.000178794,0.696586423884437,3.807494752551373
0.000179424,0.7002588160425861,3.814774893365357
0.000180054,0.696586423884437,3.825695104586332
0.000180684,0.7039312082007353,3.84389545662129
0.000181314,0.7002588160425861,3.854815667842265
0.000181944,0.696586423884437,3.869375949470232
0.000182574,0.696586423884437,3.883936231098199
0.000183204,0.6929140317262878,3.898496512726165
0.000183834,0.7002588160425861,3.913056794354132
0.000184464,0.7039312082007353,3.923977005575107
0.000185094,0.7039312082007353,3.93125714638909
0.000185724,0.7039312082007353,3.942177357610065
0.000186354,0.7039312082007353,3.95309756883104
0.000186984,0.7039312082007353,3.971297920865998
0.000187614,0.7002588160425861,3.982218132086973
0.000188244,0.7002588160425861,3.993138343307948
0.000188874,0.7039312082007353,4.007698624935915
0.000189504,0.7039312082007353,4.01861883615689
0.000190134,0.696586423884437,4.033179117784857
0.000190764,0.7039312082007353,4.044099329005832
0.000191394,0.7076036003588844,4.051379469819815
0.000192024,0.7076036003588844,4.065939751447782
0.000192654,0.7002588160425861,4.076859962668757
0.000193284,0.7076036003588844,4.08414010348274
0.000193914,0.7076036003588844,4.095060314703715
0.000194544,0.7076036003588844,4.10598052592469
0.000195174,0.7076036003588844,4.120540807552657
0.000195804,0.7002588160425861,4.131461018773632
0.000196434,0.7002588160425861,4.138741159587616
0.000197064,0.7039312082007353,4.14966137080859
0.000197694,0.7002588160425861,4.164221652436557
0.000198324,0.7039312082007353,4.182422004471515
0.000198954,0.7076036003588844,4.19334221569249
0.000199584,0.7039312082007353,4.200622356506473
0.000200214,0.7002588160425861,4.211542567727449
0.000200844,0.7076036003588844,4.226102849355415
0.000201474,0.7002588160425861,4.23702306057639
0.000202104,0.7039312082007353,4.244303201390373
0.000202734,0.7076036003588844,4.255223412611349
0.000203364,0.7076036003588844,4.25886348301834
0.000203994,0.7076036003588844,4.269783694239315
0.000204624,0.7076036003588844,4.277063835053299
0.000205254,0.7039312082007353,4.291624116681265
0.000205884,0.7076036003588844,4.302544327902241
0.000206514,0.7076036003588844,4.317104609530207
0.000207144,0.7076036003588844,4.324384750344191
0.000207774,0.7076036003588844,4.335304961565165
0.000208404,0.7076036003588844,4.346225172786141
0.000209034,0.7039312082007353,4.357145384007115
0.000209664,0.7039312082007353,4.364425524821098
0.000210294,0.7076036003588844,4.371705665635082
0.000210924,0.7112759925170336,4.38990601767004
0.000211554,0.7076036003588844,4.393546088077032
0.000212184,0.7076036003588844,4.400826228891015
0.000212814,0.7076036003588844,4.408106369704998
0.000213444,0.7076036003588844,4.419026580925974
0.000214074,0.7112759925170336,4.426306721739957
0.000214704,0.7112759925170336,4.437226932960932
0.000215334,0.7076036003588844,4.444507073774915
0.000215964,0.7076036003588844,4.459067355402881
0.000216594,0.7076036003588844,4.466347496216865
0.000217224,0.7112759925170336,4.473627637030849
0.000217854,0.7112759925170336,4.484547848251824
0.000218484,0.7149483846751827,4.491827989065807
0.000219114,0.7149483846751827,4.502748200286782
0.000219744,0.7112759925170336,4.510028341100766
0.000220374,0.7076036003588844,4.517308481914749
0.000221004,0.7076036003588844,4.524588622728732
0.000221634,0.7112759925170336,4.535508833949707
0.000222264,0.7112759925170336,4.550069115577673
0.000222894,0.7149483846751827,4.557349256391657
0.000223524,0.7149483846751827,4.557349256391657
0.000224154,0.7112759925170336,4.56462939720564
0.000224784,0.7112759925170336,4.575549608426615
0.000225414,0.7112759925170336,4.582829749240599
0.000226044,0.7149483846751827,4.58646981964759
0.000226674,0.7186207768333318,4.597390030868565
0.000227304,0.7149483846751827,4.601030101275557
0.000227934,0.7186207768333318,4.611950312496532
0.000228564,0.722293168991481,4.619230453310515
0.000229194,0.7149483846751827,4.626510594124499
0.000229824,0.7149483846751827,4.637430805345473
0.000230454,0.7149483846751827,4.644710946159456
0.000231084,0.7149483846751827,4.655631157380432
0.000231714,0.7149483846751827,4.659271227787423
0.000232344,0.7149483846751827,4.666551368601407
0.000232974,0.7149483846751827,4.673831509415391
0.000233604,0.7149483846751827,4.688391791043357
0.000234234,0.7149483846751827,4.695671931857341
0.000234864,0.7149483846751827,4.699312002264332
0.000235494,0.7186207768333318,4.706592143078315
0.000236124,0.7186207768333318,4.706592143078315
